date,close,return,equity
2020-04-24,9154.400390625,-0.017124941572334906,0.751438570952186
2020-04-27,9282.2998046875,0.013971358975458648,0.7619371889749647
2020-04-28,9380.900390625,0.010622430648890235,0.7700308139236616
2020-04-29,9553.349609375,0.018383013524196468,0.7841863007900682
2020-04-30,9859.900390625,0.03208830345213909,0.8093495087728304
2020-05-04,9293.5,-0.05744483901313502,0.7628565565360153
2020-05-05,9205.599609375,-0.009458265521601117,0.7556412566694033
2020-05-06,9270.900390625,0.007093593467121684,0.761001468551201
2020-05-07,9199.0498046875,-0.007750119504051356,0.7551036162271706
2020-05-08,9251.5,0.0057016970693835045,0.7594089883028939
2020-05-11,9239.2001953125,-0.0013294930214019507,0.7583993593525553
2020-05-12,9196.5498046875,-0.004616242718351149,0.7548984038323419
2020-05-13,9383.5498046875,0.02033371253039773,0.7702482909655248
2020-05-14,9142.75,-0.025661909373274727,0.7504822491278478
2020-05-15,9136.849609375,-0.0006453627874545287,0.7499979158116155
2020-05-18,8823.25,-0.034322509703259896,0.7242561050687466
2020-05-19,8879.099609375,0.00632982284022332,0.7288405179047819
2020-05-20,9066.5498046875,0.021111396826158035,0.7442273593012523
2020-05-21,9106.25,0.004378754451001221,0.7474861481633496
2020-05-22,9039.25,-0.0073575840768702605,0.7419864559819418
2020-05-26,9029.0498046875,-0.0011284338094974533,0.7411491733788226
2020-05-27,9314.9501953125,0.03166450477176164,0.7646172949158635
2020-05-28,9490.099609375,0.018803043536468778,0.7789944272009035
2020-05-29,9580.2998046875,0.009504662651105722,0.7863985064385395
2020-06-01,9826.150390625,0.025662097319460564,0.8065791414426438
2020-06-02,9979.099609375,0.015565527970742954,0.8191339716293871
2020-06-03,10061.5498046875,0.008262288035990828,0.8259018924430542
2020-06-04,10029.099609375,-0.003225168681009971,0.82323821952596
2020-06-05,10142.150390625,0.011272276241460544,0.8325179881489847
2020-06-08,10167.4501953125,0.002494520758722585,0.8345947215524323
2020-06-09,10046.650390625,-0.011881032349997822,0.8246788746665304
2020-06-10,10116.150390625,0.006917728526201428,0.8303837792427669
2020-06-11,9902.0,-0.021169158460066062,0.8128052534373083
2020-06-12,9972.900390625,0.00716020911179549,0.8186251090190854
2020-06-15,9813.7001953125,-0.015963279394844432,0.8055571676841787
2020-06-16,9914.0,0.010220386061458031,0.8137902729324857
2020-06-17,9881.150390625,-0.0033134566648174157,0.811093814128874
2020-06-18,10091.650390625,0.021303187551898528,0.8283726977734461
2020-06-19,10244.400390625,0.015136275444292302,0.8409111750974765
2020-06-22,10311.2001953125,0.006520616350433883,0.8463944342550797
2020-06-23,10471.0,0.015497691991291696,0.8595115945003085
2020-06-24,10305.2998046875,-0.015824677233549855,0.8459101009388473
2020-06-25,10288.900390625,-0.001591357298992957,0.8445639557254264
2020-06-26,10383.0,0.00914574014738645,0.85228811820234
2020-06-29,10312.400390625,-0.006799538608783573,0.8464929522368156
2020-06-30,10302.099609375,-0.0009988732845714887,0.8456474130412482
2020-07-01,10430.0498046875,0.012419817334717198,0.8561501994407967
2020-07-02,10551.7001953125,0.011663452514898642,0.8661358666375955
2020-07-03,10607.349609375,0.005273976044848361,0.8707038464498261
2020-07-06,10763.650390625,0.014735139974255018,0.8835337895033866
2020-07-07,10799.650390625,0.003344590235981215,0.886488847988919
2020-07-08,10705.75,-0.00869476207364206,0.8787810383747183
2020-07-09,10813.4501953125,0.010060032721901813,0.8876216043761549
2020-07-10,10768.0498046875,-0.004198511095439339,0.8838949152216299
2020-07-13,10802.7001953125,0.003217889149241815,0.8867391910783916
2020-07-14,10607.349609375,-0.01808349601540049,0.870703846449826
2020-07-15,10618.2001953125,0.0010229309240368245,0.8715945163400374
2020-07-16,10739.9501953125,0.011466161662100571,0.8815883599681926
2020-07-17,10901.7001953125,0.01506059125586967,0.8948656019136061
2020-07-20,11022.2001953125,0.011053321760931656,0.9047568393443469
2020-07-21,11162.25,0.012706156865764484,0.9162528216704294
2020-07-22,11132.599609375,-0.0026563094918139463,0.913818970603325
2020-07-23,11215.4501953125,0.007442159858846331,0.9206197574646013
2020-07-24,11194.150390625,-0.0018991484351116306,0.9188713638928796
2020-07-27,11131.7998046875,-0.005569925698846956,0.9137533186691981
2020-07-28,11300.5498046875,0.0151592736988444,0.9276051553201319
2020-07-29,11202.849609375,-0.008645614328603224,0.9195854388980099
2020-07-30,11102.150390625,-0.008988714680747911,0.9113195477631854
2020-07-31,11073.4501953125,-0.002585102372305803,0.908963693438334
2020-08-03,10891.599609375,-0.016422215545293994,0.8940364957418432
2020-08-04,11095.25,0.018697932161379383,0.9107531294890215
2020-08-05,11101.650390625,0.0005768586219327965,0.9112785052842196
2020-08-06,11200.150390625,0.008872554668374333,0.9193638736404683
2020-08-07,11214.0498046875,0.0012410024488720417,0.9205048064590606
2020-08-10,11270.150390625,0.005002705259437024,0.9251098206956704
2020-08-11,11322.5,0.004644978776729314,0.9294069361789457
2020-08-12,11308.400390625,-0.0012452735151247118,0.9282495703365488
2020-08-13,11300.4501953125,-0.0007030344733010008,0.9275969788887753
2020-08-14,11178.400390625,-0.010800437378868932,0.9175785258054592
2020-08-17,11247.099609375,0.0061457110453491115,0.9232176982864769
2020-08-18,11385.349609375,0.012292057935075373,0.9345659437205013
2020-08-19,11408.400390625,0.002024600213507588,0.9364580661296947
2020-08-20,11312.2001953125,-0.008432399987605033,0.92856147714447
2020-08-21,11371.599609375,0.005250916093857194,0.9334372755489437
2020-08-24,11466.4501953125,0.008341006471886514,0.9412230819053976
2020-08-25,11472.25,0.0005058064691958464,0.9416991586291819
2020-08-26,11549.599609375,0.0067423225064831005,0.9480483980607436
2020-08-27,11559.25,0.0008355606212675504,0.948840549969219
2020-08-28,11647.599609375,0.007643195654994939,0.9560927239380267
2020-08-31,11387.5,-0.022330747801946216,0.9347424584444908
2020-09-01,11470.25,0.007266739846322645,0.941534988713319
2020-09-02,11535.0,0.005645038251127943,0.946849989739381
2020-09-03,11527.4501953125,-0.0006545127600779965,0.9462302643392168
2020-09-04,11333.849609375,-0.016794744948559814,0.9303385683870313
2020-09-07,11355.0498046875,0.0018705202595032944,0.9320787855273965
2020-09-08,11317.349609375,-0.0033201259317187093,0.9289841665811621
2020-09-09,11278.0,-0.003476927967516641,0.9257541555509959
2020-09-10,11449.25,0.015184429863450921,0.9398112045967583
2020-09-11,11464.4501953125,0.0013276149365679668,0.9410589119895348
2020-09-14,11440.0498046875,-0.0021283524468515003,0.9390560069515705
2020-09-15,11521.7998046875,0.007145947910690342,0.9457664522624674
2020-09-16,11604.5498046875,0.0071820376506051,0.9525589825312956
2020-09-17,11516.099609375,-0.007622027291120936,0.9452985519700396
2020-09-18,11504.9501953125,-0.0009681588767627147,0.9443833527857589
2020-09-21,11250.5498046875,-0.02211225483867385,0.923500907423559
2020-09-22,11153.650390625,-0.00861286032635733,0.9155469230966555
2020-09-23,11131.849609375,-0.0019545871070447696,0.9137574068848763
2020-09-24,10805.5498046875,-0.029312272096516434,0.8869731011440595
2020-09-25,11050.25,0.022645788482354545,0.9070593063821059
2020-09-28,11227.5498046875,0.016044868187371275,0.9216129533911351
2020-09-29,11222.400390625,-0.0004586409458945395,0.9211902639544431
2020-09-30,11247.5498046875,0.002241001317642377,0.9232546525497644
2020-10-01,11416.9501953125,0.015061092732783665,0.9371598764877903
2020-10-05,11503.349609375,0.0075676439490797165,0.9442519687564135
2020-10-06,11662.400390625,0.013826475474619793,0.9573076454442855
2020-10-07,11738.849609375,0.006555187284725372,0.9635829763492723
2020-10-08,11834.599609375,0.008156676606839941,0.9714426110712095
2020-10-09,11914.2001953125,0.0067260903253916204,0.9779766218192087
2020-10-12,11930.9501953125,0.0014058853909966196,0.9793515448645606
2020-10-13,11934.5,0.0002975290843887368,0.9796429304329988
2020-10-14,11971.0498046875,0.0030625333853533387,0.9826431196131752
2020-10-15,11680.349609375,-0.02428360085835335,0.9587810063102816
2020-10-16,11762.4501953125,0.007028949362235082,0.9655202294531093
2020-10-19,11873.0498046875,0.009402769621849272,0.974598793735892
2020-10-20,11896.7998046875,0.002000328507897331,0.9765483114867642
2020-10-21,11937.650390625,0.0034337457642519276,0.9799015301149193
2020-10-22,11896.4501953125,-0.0034512817819539743,0.9765196138159249
2020-10-23,11930.349609375,0.0028495402835257977,0.9793022457931464
2020-10-26,11767.75,-0.013629073304543216,0.9659552636979278
2020-10-27,11889.400390625,0.010337608346965288,0.9759409308947266
2020-10-28,11729.599609375,-0.013440608945763599,0.962823690488406
2020-10-29,11670.7998046875,-0.005012942184360991,0.9579971109942546
2020-10-30,11642.400390625,-0.002433373422367602,0.9556659462856562
2020-11-02,11669.150390625,0.002297636149117599,0.9578617189103228
2020-11-03,11813.5,0.01237019016319918,0.9697106505232923
2020-11-04,11908.5,0.008041647267956087,0.9775087215267808
2020-11-05,12120.2998046875,0.017785598915690537,0.9948942995844455
2020-11-06,12263.5498046875,0.011819014571289532,1.006652969808127
2020-11-09,12461.0498046875,0.016104635537461442,1.0228647489995901
2020-11-10,12631.099609375,0.01364650710436388,1.0368232800636163
2020-11-11,12749.150390625,0.009346041508720315,1.0465134734762984
2020-11-12,12690.7998046875,-0.004576821525331454,1.0417237680843427
2020-11-13,12719.9501953125,0.002296970330761372,1.0441165766724814
2020-11-17,12874.2001953125,0.012126619808373373,1.056778181433409
2020-11-18,12938.25,0.004975051165572175,1.0620357069567006
2020-11-19,12771.7001953125,-0.01287266861341374,1.0483644732454345
2020-11-20,12859.0498046875,0.00683930941371913,1.0555345622563106
2020-11-23,12926.4501953125,0.005241475198302092,1.0610671204853277
2020-11-24,13055.150390625,0.0099563448098976,1.0716314706033248
2020-11-25,12858.400390625,-0.015070680468092346,1.05548125513031
2020-11-26,12987.0,0.010001213639976747,1.0660373486558592
2020-11-27,12968.9501953125,-0.001389836350773832,1.0645557311974148
2020-12-01,13109.0498046875,0.010802694687318537,1.0760558017391755
2020-12-02,13113.75,0.0003585458429504751,1.0764416170736717
2020-12-03,13133.900390625,0.0015365849299400214,1.0780956610404273
2020-12-04,13258.5498046875,0.009490662358873525,1.0883275029499286
2020-12-07,13355.75,0.007331133249439903,1.0963061768930848
2020-12-08,13392.9501953125,0.002785331809333158,1.0993597533603536
2020-12-09,13529.099609375,0.010165752285866914,1.1105355722860668
2020-12-10,13478.2998046875,-0.0037548548058806697,1.106365672455367
2020-12-11,13513.849609375,0.002637558535026452,1.109283776677612
2020-12-14,13558.150390625,0.0032781762806703973,1.112920204442849
2020-12-15,13567.849609375,0.0007153791977927426,1.1137163644059107
2020-12-16,13682.7001953125,0.008464907059269056,1.1231438699209937
2020-12-17,13740.7001953125,0.004238929390550483,1.1279047974810184
2020-12-18,13760.5498046875,0.0014445849987885229,1.129534151831521
2020-12-21,13328.400390625,-0.0314049525779333,1.094061185358096
2020-12-22,13466.2998046875,0.010346283876607965,1.105380652960189
2020-12-23,13601.099609375,0.010010159185716239,1.1164456892571315
2020-12-24,13749.25,0.01089253037474136,1.128606607839114
2020-12-28,13873.2001953125,0.009015051389166695,1.1387810544069366
2020-12-29,13932.599609375,0.004281594241144937,1.1436568528114102
2020-12-30,13981.9501953125,0.003542094606974411,1.1477077935819828
2020-12-31,13981.75,-1.4318125132972703e-05,1.1476913605581782
2021-01-01,14018.5,0.0026284263414808606,1.1507079827621594
2021-01-04,14132.900390625,0.00816067272711063,1.160098534013955
2021-01-05,14199.5,0.004712380865514287,1.1655653601477534
2021-01-06,14146.25,-0.0037501320469031096,1.1611943361379031
2021-01-07,14137.349609375,-0.0006291696120880319,1.1604637479478763
2021-01-08,14347.25,0.014847223590326086,1.1776934126821264
2021-01-11,14484.75,0.009583718134137165,1.188980094397702
2021-01-12,14563.4501953125,0.005433314024232416,1.1954401966191261
2021-01-13,14564.849609375,9.609083312889233e-05,1.195555067463575
2021-01-14,14595.599609375,0.002111247340323086,1.1980791799199673
2021-01-15,14433.7001953125,-0.011092344158201595,1.1847896733275192
2021-01-18,14281.2998046875,-0.010558650142566628,1.1722798936743282
2021-01-19,14521.150390625,0.016794730817062842,1.1919680189308435
2021-01-20,14644.7001953125,0.008508265623863087,1.2021095994510569
2021-01-21,14590.349609375,-0.0037112802046228577,1.197648233890827
2021-01-22,14371.900390625,-0.014972171647596122,1.1797168389595731
2021-01-25,14238.900390625,-0.009254169343308138,1.168799539554689
2021-01-27,13967.5,-0.019060488041877988,1.1465216499076545
2021-01-28,13817.5498046875,-0.010735650281904374,1.134212994433614
2021-01-29,13634.599609375,-0.013240422354072856,1.1191955353478351
2021-02-01,14281.2001953125,0.047423511101338356,1.1722717172429715
2021-02-02,14647.849609375,0.02567357148195737,1.2023681189718858
2021-02-03,14789.9501953125,0.009701122671723184,1.214032439590601
2021-02-04,14895.650390625,0.0071467580293813615,1.2227088356761746
2021-02-05,14924.25,0.0019199973566108586,1.2250564334085776
2021-02-08,15115.7998046875,0.01283480273296811,1.2407797910681302
2021-02-09,15109.2998046875,-0.0004300136336804483,1.2402462388415758
2021-02-10,15106.5,-0.00018530340410816137,1.2400164169915862
2021-02-11,15173.2998046875,0.004421924647502795,1.2454996761491894
2021-02-12,15163.2998046875,-0.0006590524229219685,1.2446788265698747
2021-02-15,15314.7001953125,0.00998465984153385,1.2571065212651344
2021-02-16,15313.4501953125,-8.162092525865194e-05,1.2570039150677201
2021-02-17,15208.900390625,-0.006827318687430917,1.2484219487482044
2021-02-18,15118.9501953125,-0.005914312869584326,1.2410383907500513
2021-02-19,14981.75,-0.009074717063029758,1.2297763184896369
2021-02-22,14675.7001953125,-0.020428174591586412,1.204654233146932
2021-02-23,14707.7998046875,0.0021872625461001327,1.2072891282320954
2021-02-24,14982.0,0.01864318245786234,1.22979683972912
2021-02-25,15097.349609375,0.007699213013950157,1.2392653075620772
2021-02-26,14529.150390625,-0.03763569324758598,1.1926246985942957
2021-03-01,14761.5498046875,0.015995389118723446,1.2117011947209118
2021-03-02,14919.099609375,0.010672985341787733,1.2246336638107946
2021-03-03,15245.599609375,0.021884698711632122,1.251434402575416
2021-03-04,15080.75,-0.010812930524138231,1.2379027293248517
2021-03-05,14938.099609375,-0.009459104528952489,1.2261932780114924
2021-03-08,14956.2001953125,0.0012117060677612201,1.227679063846707
2021-03-09,15098.400390625,0.00950777560179139,1.239351560896779
2021-03-10,15174.7998046875,0.005060099883821945,1.2456228035860872
2021-03-12,15030.9501953125,-0.009479506235763657,1.2338149144520836
2021-03-15,14929.5,-0.006749419963093084,1.2254873794377188
2021-03-16,14910.4501953125,-0.001275984104457617,1.2239236770213429
2021-03-17,14721.2998046875,-0.012685759862868795,1.2083972751641707
2021-03-18,14557.849609375,-0.011102973071742905,1.1949804727580555
2021-03-19,14744.0,0.012786942826028547,1.2102606197414334
2021-03-22,14736.400390625,-0.000515437423697751,1.209636806125591
2021-03-23,14814.75,0.00531673999743143,1.2160681305150842
2021-03-24,14549.400390625,-0.017911176994211853,1.1942869189924081
2021-03-25,14324.900390625,-0.015430189146808937,1.1758588459367956
2021-03-26,14507.2998046875,0.012733031929623273,1.1908310941668387
2021-03-30,14845.099609375,0.02328481586755049,1.2185593769238672
2021-03-31,14690.7001953125,-0.010400699094332388,1.205885507515905
2021-04-01,14867.349609375,0.012024574166918489,1.2203857672378422
2021-04-05,14637.7998046875,-0.015439860548026041,1.2015431811768942
2021-04-06,14683.5,0.003122067245233451,1.20529447978658
2021-04-07,14819.0498046875,0.009231436965811968,1.216421079801971
2021-04-08,14873.7998046875,0.0036945688638336804,1.2209152312487184
2021-04-09,14834.849609375,-0.0026187118170183377,1.2177180061050696
2021-04-12,14310.7998046875,-0.03532558930400764,1.174701399933307
2021-04-13,14504.7998046875,0.013556195506029933,1.19062588177201
2021-04-15,14581.4501953125,0.005284484560774683,1.1969177258618928
2021-04-16,14617.849609375,0.002496282165007191,1.1999055702339427
2021-04-19,14359.4501953125,-0.017676978554819645,1.1786948652011087
2021-04-20,14296.400390625,-0.004390823034999047,1.1735194246357485
2021-04-22,14406.150390625,0.007676757575422188,1.182528248768726
2021-04-23,14341.349609375,-0.004498133053794207,1.177209079365894
2021-04-26,14485.0,0.010016518287169873,1.1890006156371848
2021-04-27,14653.0498046875,0.011601643402658013,1.2027949767853483
2021-04-28,14864.5498046875,0.014433855260107098,1.2201559453878519
2021-04-29,14894.900390625,0.0020418099664161193,1.2226472719577266
2021-04-30,14631.099609375,-0.017710812045177438,1.2009931959265343
2021-05-03,14634.150390625,0.00020851346320172048,1.2012436191770985
2021-05-04,14496.5,-0.00940610742344028,1.1899445926533965
2021-05-05,14617.849609375,0.0083709591539336,1.1999055702339423
2021-05-06,14724.7998046875,0.0073164109749706,1.2086845725169302
2021-05-07,14823.150390625,0.006679247748155426,1.216757676226144
2021-05-10,14942.349609375,0.008041422748121585,1.2265421390827005
2021-05-11,14850.75,-0.006130201191218876,1.2190231890006156
2021-05-12,14696.5,-0.0103866808073666,1.206361584239688
2021-05-14,14677.7998046875,-0.0012724250884564858,1.2048265794941513
2021-05-17,14923.150390625,0.01671576048197254,1.2249661720192897
2021-05-18,15108.099609375,0.012393443335275034,1.2401477208598395
2021-05-19,15030.150390625,-0.005159432408138875,1.2337492625179556
2021-05-20,14906.0498046875,-0.00825677606093067,1.2235624711420066
2021-05-21,15175.2998046875,0.01806313567497475,1.245663846065052
2021-05-24,15197.7001953125,0.001476108604989923,1.2475025811871534
2021-05-25,15208.4501953125,0.0007073438653115716,1.2483849944849166
2021-05-26,15301.4501953125,0.006115021504864648,1.2560188955725422
2021-05-27,15337.849609375,0.002378821196545866,1.2590067399445923
2021-05-28,15435.650390625,0.006376433707514062,1.2670347129591624
2021-05-31,15582.7998046875,0.009533088035724946,1.2791134664221215
2021-06-01,15574.849609375,-0.0005101904286871628,1.278460874974348
2021-06-02,15576.2001953125,8.67158252806366e-05,1.2785717377642105
2021-06-03,15690.349609375,0.0073284506253876724,1.2879416876154317
2021-06-04,15670.25,-0.001281017305247989,1.286291812025446
2021-06-07,15751.650390625,0.0051945814919991395,1.2929735596655034
2021-06-08,15740.099609375,-0.0007333060957773752,1.2920254142725218
2021-06-09,15635.349609375,-0.006654976944212576,1.2834270149292015
2021-06-10,15737.75,0.0065492869160790335,1.2918325466858198
2021-06-11,15799.349609375,0.003914130633349666,1.2968889480299608
2021-06-14,15811.849609375,0.0007911718082738162,1.297915010004104
2021-06-15,15869.25,0.003630213545097627,1.3026267186538063
2021-06-16,15767.5498046875,-0.006408632752808119,1.2942786623999585
2021-06-17,15691.400390625,-0.0048295020472909345,1.288027940950133
2021-06-18,15683.349609375,-0.000513069646403852,1.2873670929099115
2021-06-21,15746.5,0.004026588209654625,1.2925507900677198
2021-06-22,15772.75,0.0016670371193598932,1.2947055202134206
2021-06-23,15686.9501953125,-0.005439749231269109,1.2876626468551198
2021-06-24,15790.4501953125,0.006597840798329813,1.2961584400010258
2021-06-25,15860.349609375,0.0044266891189239654,1.3018961304637797
2021-06-28,15814.7001953125,-0.0028782098242977616,1.2981490002308635
2021-06-29,15748.4501953125,-0.0041891404314852165,1.2927108717679043
2021-06-30,15721.5,-0.0017112919035373597,1.290498666119433
2021-07-01,15680.0,-0.002639697229908089,1.2870921403652775
2021-07-02,15722.2001953125,0.002691338986766656,1.2905561416222036
2021-07-05,15834.349609375,0.007133188273225066,1.2997619215575615
2021-07-06,15818.25,-0.0010167521731027085,1.2984403857993017
2021-07-07,15879.650390625,0.0038816171589777237,1.3034804342807298
2021-07-08,15727.900390625,-0.0095562557277451,1.2910240419146308
2021-07-09,15689.7998046875,-0.0024224839292732447,1.2878965569207872
2021-07-12,15692.599609375,0.00017844744498685117,1.288126378770777
2021-07-13,15812.349609375,0.007630985495128417,1.2979560524830691
2021-07-14,15853.9501953125,0.0026308921169333477,1.3013708348296726
2021-07-15,15924.2001953125,0.004431072328003882,1.3071373031243576
2021-07-16,15923.400390625,-5.0225736783704455e-05,1.3070716511902307
2021-07-19,15752.400390625,-0.010738912280361723,1.2930351233839512
2021-07-20,15632.099609375,-0.0076369809214345,1.2831602388159233
2021-07-22,15824.0498046875,0.012279233123449584,1.2989164625230853
2021-07-23,15856.0498046875,0.002022238326785386,1.301543181176892
2021-07-26,15824.4501953125,-0.0019929055322251976,1.2989493285706946
2021-07-27,15746.4501953125,-0.004929081202650898,1.2925467018520407
2021-07-28,15709.400390625,-0.002352898858342667,1.2895054701928985
2021-07-29,15778.4501953125,0.004395444954646832,1.2951734205058474
2021-07-30,15763.0498046875,-0.000976039499086867,1.2939092800892662
2021-08-02,15885.150390625,0.007746000136419795,1.3039319015493525
2021-08-03,16130.75,0.015460955882416139,1.324091935152882
2021-08-04,16258.7998046875,0.007938242467802281,1.334602897983787
2021-08-05,16294.599609375,0.0022018725316477195,1.3375415234455148
2021-08-06,16238.2001953125,-0.003461233501561467,1.3329119799148357
2021-08-09,16258.25,0.0012347307242392969,1.334557767289143
2021-08-10,16280.099609375,0.0013439090538649445,1.3363512915555087
2021-08-11,16282.25,0.00013208706805212245,1.3365278062794979
2021-08-12,16364.400390625,0.005045395484346349,1.3432711176380037
2021-08-13,16529.099609375,0.010064482340847336,1.3567904460804416
2021-08-16,16563.05078125,0.002054024277023725,1.3595773265955247
2021-08-17,16614.599609375,0.0031122785775283823,1.3638087099835812
2021-08-18,16568.849609375,-0.00275360231817956,1.3600533231582168
2021-08-20,16450.5,-0.007142898400624986,1.3503386004514653
2021-08-23,16496.44921875,0.0027931806783987323,1.3541103401395422
2021-08-24,16624.599609375,0.007768362083601765,1.3646295595628954
2021-08-25,16634.650390625,0.0006045728309951315,1.36545457751898
2021-08-26,16636.900390625,0.00013525983096518424,1.3656392686743257
2021-08-27,16705.19921875,0.004105261588480014,1.3712455751077344
2021-08-30,16931.05078125,0.013519836521704187,1.3897845911143012
2021-08-31,17132.19921875,0.011880446175423387,1.4062958521444675
2021-09-01,17076.25,-0.00326573477436376,1.4017032628770758
2021-09-02,17234.150390625,0.009246783727399066,1.4146645097988897
2021-09-03,17323.599609375,0.005190230833697296,1.4220069451569852
2021-09-06,17377.80078125,0.0031287476677577253,1.4264560460701805
2021-09-07,17362.099609375,-0.0009035189246697772,1.4251672160373465
2021-09-08,17353.5,-0.0004953092983268625,1.4244613174635725
2021-09-09,17369.25,0.0009075978909154347,1.4257541555509932
2021-09-13,17355.30078125,-0.000803098507419775,1.4246091345167227
2021-09-14,17380.0,0.001423151293159064,1.4266365688487563
2021-09-15,17519.44921875,0.00802354538262362,1.4380832521034248
2021-09-16,17629.5,0.006281634763507293,1.4471167658526554
2021-09-17,17585.150390625,-0.002515647600612625,1.443476330032832
2021-09-20,17396.900390625,-0.010705054879733056,1.4280238367022349
2021-09-21,17562.0,0.00949017386246398,1.441576031192282
2021-09-22,17546.650390625,-0.0008740239935656202,1.4403160591524709
2021-09-23,17822.94921875,0.015746528367181822,1.4629960368356227
