idx,date,signal,position,return,pnl,equity,action
0,2020-01-01,-1,-1,0.0081838863379848,-0.0081838863379848,0.9913161136620152,enter
1,2020-01-02,0,-1,-0.0045227893866035,0.0045227893866035,0.9957996276596549,hold
2,2020-01-03,0,-1,-0.0191058530729412,0.0191058530729412,1.0148252290358097,hold
3,2020-01-06,0,-1,0.0049945920012428,-0.0049945920012428,1.0097565910642081,hold
4,2020-01-07,0,-1,-0.0022899444111396,0.0022899444111396,1.012068877526527,hold
5,2020-01-08,0,-1,0.0158457581226116,-0.0158457581226116,0.9960318788898186,hold
6,2020-01-09,0,-1,0.0033480474426501,-0.0033480474426501,0.9926971169049036,hold
7,2020-01-10,0,-1,0.0059354808073293,-0.0059354808073293,0.9868049822200234,hold
8,2020-01-13,1,1,0.0026562202609821,0.0026562202609821,0.9884393486252144,flip
9,2020-01-14,0,1,-0.0015369308543056,-0.0015369308543056,0.9869201856927026,hold
10,2020-01-15,0,1,0.0009884063018437,0.0009884063018437,0.987895663823658,hold
11,2020-01-16,0,1,-0.0002549788049855,-0.0002549788049855,0.9876437713678459,hold
12,2020-01-17,0,1,-0.0103461939411514,-0.0103461939411514,0.977425417364504,hold
13,2020-01-20,0,1,-0.0044746183856623,-0.0044746183856623,0.973051811621351,hold
14,2020-01-21,1,1,-0.0051725551893021,-0.0051725551893021,0.9680186474236891,hold
15,2020-01-22,0,1,0.0060667236352978,0.0060667236352978,0.9738913490314235,hold
16,2020-01-23,0,1,0.0055745847042631,0.0055745847042631,0.9793203888493484,hold
17,2020-01-24,0,1,-0.0105525279121506,-0.0105525279121506,0.9689860831110775,hold
18,2020-01-27,0,1,-0.0052149678449129,-0.0052149678449129,0.963932851845485,hold
19,2020-01-28,0,1,0.0061132563999481,0.0061132563999481,0.9698256205211497,hold
20,2020-01-29,0,1,-0.007724984155365,-0.007724984155365,0.9623337329691568,hold
21,2020-01-30,0,1,-0.0061234148547233,-0.0061234148547233,0.9564409642934921,hold
22,2020-01-31,0,1,-0.0212503847193161,-0.0212503847193161,0.9361162258409418,hold
23,2020-02-03,0,1,0.0232108226866707,0.0232108226866707,0.9578442535730513,hold
24,2020-02-04,0,1,0.0091405004678344,0.0091405004678344,0.9665994294209482,hold
25,2020-02-05,0,1,0.0040366612301674,0.0040366612301674,0.9705012638627938,hold
26,2020-02-06,0,1,-0.0032625431230384,-0.0032625431230384,0.9673349616384781,hold
27,2020-02-07,0,1,-0.0055255147630383,-0.0055255147630383,0.9619899380271416,hold
28,2020-02-10,0,1,0.0063500303889789,0.0063500303889789,0.968098603367506,hold
29,2020-02-11,0,1,0.0077056964194832,0.0077056964194832,0.9755584773091817,hold
30,2020-02-12,0,1,-0.0021759994314084,-0.0021759994314084,0.9734356626172512,hold
31,2020-02-13,0,1,-0.0050268544351488,-0.0050268544351488,0.9685423432392917,hold
32,2020-02-14,0,1,-0.0055847334602637,-0.0055847334602637,0.963133292407321,hold
33,2020-02-17,0,1,-0.0044247626186481,-0.0044247626186481,0.9588716562183016,hold
34,2020-02-18,0,1,0.011123651500938,0.011123651500938,0.9695378103562013,hold
35,2020-02-19,0,1,-0.0037152524595064,-0.0037152524595064,0.965935732621691,hold
36,2020-02-20,0,1,-0.0208138687990014,-0.0208138687990014,0.9458308730146359,hold
37,2020-02-24,0,1,-0.0026628568617023,-0.0026628568617023,0.943312260784419,hold
38,2020-02-25,0,1,-0.0101204779385897,-0.0101204779385897,0.9337654898599491,hold
39,2020-02-26,0,1,-0.0038703767874727,-0.0038703767874727,0.9301514655830521,hold
40,2020-02-27,0,1,-0.0370960786649383,-0.0370960786649383,0.8956464936454754,hold
41,2020-02-28,1,1,-0.0061597518244916,-0.0061597518244916,0.8901295335221432,hold
42,2020-03-02,1,1,0.0153196474085468,0.0153196474085468,0.9037660041236367,hold
43,2020-03-03,0,1,-0.0046269501465237,-0.0046269501465237,0.8995843238784337,hold
44,2020-03-04,1,1,0.0015998577904186,0.0015998577904186,0.901023530867129,hold
45,2020-03-05,0,1,-0.0248069753028219,-0.0248069753028219,0.8786718623896468,hold
46,2020-03-06,0,1,-0.0489560433359516,-0.0489560433359516,0.8356555646164179,hold
47,2020-03-09,1,1,0.0006649981756232,0.0006649981756232,0.8362112740423372,hold
48,2020-03-11,0,1,-0.0830193880106471,-0.0830193880106471,0.7667895258237388,hold
49,2020-03-12,1,1,0.0380650761268936,0.0380650761268936,0.7959774274975242,hold
50,2020-03-13,0,1,-0.0761210010667908,-0.0761210010667908,0.7353868288898437,hold
51,2020-03-16,1,1,-0.0250451840905282,-0.0250451840905282,0.7169689303825478,hold
52,2020-03-17,1,1,-0.055564540272715,-0.055564540272715,0.6771308813760214,hold
53,2020-03-18,1,1,-0.0242477817531284,-0.0242477817531284,0.6607119595461122,hold
54,2020-03-19,1,1,0.0583291468584656,0.0583291468584656,0.699250724465622,hold
55,2020-03-20,0,1,-0.1298046607047124,-0.1298046607047124,0.6084847214288376,hold
56,2020-03-23,1,1,0.0250714240251634,0.0250714240251634,0.6237402998926135,hold
57,2020-03-24,0,1,0.0662474689466749,0.0662474689466749,0.6650615160405391,hold
58,2020-03-25,0,1,0.0389043564303894,0.0389043564303894,0.6909353063087154,hold
59,2020-03-26,0,1,0.0021755381634551,0.0021755381634551,0.6924384624360685,hold
60,2020-03-27,1,1,-0.0437805364308189,-0.0437805364308189,0.662123135105286,hold
61,2020-03-30,0,1,0.0382377227133605,0.0382377227133605,0.6874412159475429,hold
62,2020-03-31,0,1,-0.0400046750966822,-0.0400046750966822,0.6599403534554934,hold
63,2020-04-01,0,1,-0.0205965741867707,-0.0205965741867707,0.6463478430067037,hold
64,2020-04-03,1,1,0.0876321046711503,0.0876321046711503,0.7029886648390393,hold
65,2020-04-07,1,1,-0.0049419024075071,-0.0049419024075071,0.699514563463821,hold
66,2020-04-08,0,1,0.0415088316188025,0.0415088316188025,0.728550595693541,hold
67,2020-04-09,0,1,-0.0129556707370791,-0.0129556707370791,0.7191117340604326,hold
68,2020-04-13,0,1,-0.0076218535626885,-0.0076218535626885,0.7136307697282129,hold
69,2020-04-15,0,1,0.0075627711647903,0.0075627711647903,0.7190277959358206,hold
70,2020-04-16,-1,-1,0.0304632818768748,-0.0304632818768748,0.6964048217149839,flip
71,2020-04-17,0,-1,-0.0005288143766692,0.0005288143766692,0.6967730905966886,hold
72,2020-04-20,0,-1,-0.0302746671440956,0.0302746671440956,0.7178676639894661,hold
73,2020-04-21,-1,-1,0.0229194177887257,-0.0229194177887257,0.701414555081475,hold
74,2020-04-22,0,-1,0.0137799558770148,-0.0137799558770148,0.6917490934609564,hold
75,2020-04-23,0,-1,-0.0171249415723349,0.0171249415723349,0.7035952562691908,hold
76,2020-04-24,0,-1,0.0139713589754586,-0.0139713589754586,0.6937650743704241,hold
77,2020-04-27,0,-1,0.0106224306488902,-0.0106224306488902,0.6863956029813021,hold
78,2020-04-28,0,-1,0.0183830135241964,-0.0183830135241964,0.6737775833287479,hold
79,2020-04-29,0,-1,0.032088303452139,-0.032088303452139,0.6521572037756462,hold
80,2020-04-30,0,-1,-0.057444839013135,0.057444839013135,0.6896202693577945,hold
81,2020-05-04,0,-1,-0.0094582655216011,0.0094582655216011,0.6961428809744586,hold
82,2020-05-05,0,-1,0.0070935934671216,-0.0070935934671216,0.6912047263817951,hold
83,2020-05-06,-1,-1,-0.0077501195040513,0.0077501195040513,0.696561645613019,hold
84,2020-05-07,1,1,0.0057016970693835,0.0057016970693835,0.6998366674608428,flip
85,2020-05-08,0,1,-0.0013294930214019,-0.0013294930214019,0.6989062394953325,hold
86,2020-05-11,1,1,-0.0046162427183511,-0.0046162427183511,0.695679918656452,hold
87,2020-05-12,1,1,0.0203337125303977,0.0203337125303977,0.7098256741355827,hold
88,2020-05-13,0,1,-0.0256619093732747,-0.0256619093732747,0.6916101920150918,hold
89,2020-05-14,1,1,-0.0006453627874545,-0.0006453627874545,0.6911638525337409,hold
90,2020-05-15,1,1,-0.0343225097032598,-0.0343225097032598,0.6674413744986092,hold
91,2020-05-18,1,1,0.0063298228402233,0.0063298228402233,0.6716661601554206,hold
92,2020-05-19,0,1,0.021111396826158,0.021111396826158,0.6858459709971635,hold
93,2020-05-20,0,1,0.0043787544510012,0.0043787544510012,0.6888491220953685,hold
