idx,date,signal,entry,exit,return,equity,confidence
415,2021-09-02,-1,17234.150390625,17323.599609375,-0.0061902308336974,0.7521264418032158,0.55053467
416,2021-09-03,-1,17323.599609375,17377.80078125,-0.0041287476677576,0.7490211015107618,0.62300277
417,2021-09-06,-1,17377.80078125,17362.099609375,-9.648107533025812e-05,0.7489488351494431,0.46177194
418,2021-09-07,-1,17362.099609375,17353.5,-0.0005046907016731,0.7485708476363142,0.8237697
419,2021-09-08,-1,17353.5,17369.25,-0.0019075978909153,0.7471428754661624,0.57483983
420,2021-09-09,-1,17369.25,17355.30078125,-0.0001969014925802,0.7469957619188125,0.7349077
421,2021-09-13,-1,17355.30078125,17380.0,-0.002423151293159,0.7451856781723345,0.7837465
422,2021-09-14,-1,17380.0,17519.44921875,-0.0090235453826237,0.7384614613868652,0.5898775
423,2021-09-15,-1,17519.44921875,17629.5,-0.0072816347635072,0.7330842547381202,0.44406876
425,2021-09-17,-1,17585.150390625,17396.900390625,0.009705054879733,0.7401988776618219,0.7837066
426,2021-09-20,-1,17396.900390625,17562.0,-0.010490173862464,0.7324340627423486,0.6021646
428,2021-09-22,-1,17546.650390625,17822.94921875,-0.0167465283671819,0.7201683349335435,0.74747545
429,2021-09-23,-1,17822.94921875,17853.19921875,-0.0026972499684943,0.7182258609148333,0.51117784
430,2021-09-24,-1,17853.19921875,17855.099609375,-0.0011064453827975,0.7174311832272183,0.5004767
431,2021-09-27,1,17855.099609375,17748.599609375,-0.0069646824901543,0.7124345028275051,0.37574828
432,2021-09-28,-1,17748.599609375,17711.30078125,0.0011015082285871,0.7132192552946991,0.5611637
433,2021-09-29,-1,17711.30078125,17618.150390625,0.0042593760207388,0.7162571242882305,0.6394631
436,2021-10-04,1,17691.25,17822.30078125,0.0064076609199463,0.7208466570721654,0.4549648
446,2021-10-19,-1,18418.75,18266.599609375,0.00726062521208,0.7260804544845473,0.38902745
448,2021-10-21,-1,18178.099609375,18114.900390625,0.0024766680845673,0.7278787147729974,0.5902455
449,2021-10-22,-1,18114.900390625,18125.400390625,-0.0015796333280106,0.7267289332963923,0.7410813
450,2021-10-25,-1,18125.400390625,18268.400390625,-0.0088894808897001,0.7202686903318618,0.8567482
451,2021-10-26,-1,18268.400390625,18210.94921875,0.0021448386638428,0.7218135504672412,0.5229241
452,2021-10-27,-1,18210.94921875,17857.25,0.0184223384240636,0.7351110439730236,0.50350857
455,2021-11-01,1,17929.650390625,17888.94921875,-0.0032700482713417,0.7327071953744354,0.37580448
456,2021-11-02,1,17888.94921875,17829.19921875,-0.0043400508475575,0.7295272088901391,0.46082357
457,2021-11-03,1,17829.19921875,17916.80078125,0.0039133761659847,0.732382123281847,0.4648851
458,2021-11-04,1,17916.80078125,18068.55078125,0.0074697040421863,0.7378528009885504,0.4609404
460,2021-11-09,-1,18044.25,18017.19921875,0.0004991358050348,0.738221089740369,0.6057103
461,2021-11-10,-1,18017.19921875,17873.599609375,0.0069701405102719,0.7433665944635055,0.45640785
462,2021-11-11,-1,17873.599609375,18102.75,-0.0138206066843304,0.7330928171391552,0.40036997
464,2021-11-15,-1,18109.44921875,17999.19921875,0.0050879819517564,0.7368227801617215,0.6186874
465,2021-11-16,1,17999.19921875,17898.650390625,-0.0065862945291619,0.7319698483157804,0.43218744
466,2021-11-17,1,17898.650390625,17764.80078125,-0.0084781956434608,0.7257640647366448,0.3518288
469,2021-11-23,-1,17503.349609375,17415.05078125,0.0040446817378146,0.7286995493952472,0.4457037
471,2021-11-25,-1,17536.25,17026.44921875,0.0280712541877539,0.7491550596728229,0.6709262
472,2021-11-26,1,17026.44921875,17053.94921875,0.000615134174289,0.7496158905518692,0.48409057
473,2021-11-29,-1,17053.94921875,16983.19921875,0.003148599194972,0.751976130541399,0.76332396
474,2021-11-30,1,16983.19921875,17166.900390625,0.0098166411704214,0.7593580103836459,0.6714482
475,2021-12-01,-1,17166.900390625,17401.650390625,-0.0146745711024337,0.7482147572680685,0.5485718
476,2021-12-02,-1,17401.650390625,17196.69921875,0.0107776858673942,0.7562787808832524,0.586714
477,2021-12-03,1,17196.69921875,16912.25,-0.0175409195759996,0.7430129556107442,0.4882719
478,2021-12-06,-1,16912.25,17176.69921875,-0.0166365485816493,0.7306517844779311,0.5548051
479,2021-12-07,1,17176.69921875,17469.75,0.0160609485278817,0.7423867451802361,0.6093161
480,2021-12-08,-1,17469.75,17516.849609375,-0.0036960665936833,0.739642834331782,0.44120854
481,2021-12-09,-1,17516.849609375,17511.30078125,-0.0006832291051907,0.7391374888199207,0.63437253
482,2021-12-10,-1,17511.30078125,17368.25,0.0071690551168631,0.7444364062162104,0.56803125
484,2021-12-14,-1,17324.900390625,17221.400390625,0.0049740603216401,0.7481392778063549,0.6156842
489,2021-12-21,-1,16770.849609375,16955.44921875,-0.0120071709945933,0.7391562415699624,0.44056296
490,2021-12-22,-1,16955.44921875,17072.599609375,-0.0079093062126275,0.7333100285164107,0.44468042
491,2021-12-23,-1,17072.599609375,17003.75,0.0030327548791803,0.7355339780833458,0.41252986
492,2021-12-24,1,17003.75,17086.25,0.0038518709108284,0.7383671600174508,0.50116915
495,2021-12-29,-1,17213.599609375,17203.94921875,-0.0004393740505185,0.7380427406475841,0.49106407
496,2021-12-30,-1,17203.94921875,17354.05078125,-0.0097248317576065,0.7308653991648636,0.5534296
499,2022-01-04,-1,17805.25,17925.25,-0.007739585234692,0.72520880411294,0.7010355
500,2022-01-05,-1,17925.25,17745.900390625,0.0090054174627968,0.7317396121416727,0.53884983
502,2022-01-07,-1,17812.69921875,18003.30078125,-0.0117003189218717,0.7231780253118484,0.5470368
506,2022-01-13,-1,18257.80078125,18255.75,-0.0008876764362493,0.7225360772195657,0.5044718
507,2022-01-14,-1,18255.75,18308.099609375,-0.0038675682661627,0.7197416196161536,0.45539346
508,2022-01-17,-1,18308.099609375,18113.05078125,0.0096536905679233,0.726689782500784,0.46345958
512,2022-01-21,-1,17617.150390625,17149.099609375,0.0255679051873834,0.7452697179604043,0.45823243
514,2022-01-25,-1,17277.94921875,17110.150390625,0.0087117329146276,0.7517623086926354,0.647641
515,2022-01-27,1,17110.150390625,17101.94921875,-0.0014793161771093,0.7506502145480454,0.5216169
516,2022-01-28,-1,17101.94921875,17339.849609375,-0.0149107178709298,0.7394574809791665,0.72245914
517,2022-01-31,-1,17339.849609375,17576.849609375,-0.0146679386118702,0.7286111640420759,0.64951587
518,2022-02-01,-1,17576.849609375,17780.0,-0.0125578385853995,0.7194613826525155,0.55516565
519,2022-02-02,-1,17780.0,17560.19921875,0.0113622486642294,0.7276360817865237,0.6463879
521,2022-02-04,-1,17516.30078125,17213.599609375,0.0162811129276234,0.7394828070043036,0.6147115
522,2022-02-07,-1,17213.599609375,17266.75,-0.0040876976246184,0.7364600248906659,0.564383
523,2022-02-08,-1,17266.75,17463.80078125,-0.0124121523303458,0.7273189708765126,0.6777842
524,2022-02-09,-1,17463.80078125,17605.849609375,-0.009133901085124,0.7206757113391924,0.714336
525,2022-02-10,1,17605.849609375,17374.75,-0.0141262969128136,0.7104952322629617,0.44676796
526,2022-02-11,-1,17374.75,16842.80078125,0.0296162228952934,0.7315374174277048,0.6431051
528,2022-02-15,1,17352.44921875,17322.19921875,-0.0027432697608654,0.7295306129515338,0.54557633
529,2022-02-16,1,17322.19921875,17304.599609375,-0.0020160147191904,0.7280598684977234,0.43537912
530,2022-02-17,-1,17304.599609375,17276.30078125,0.0006353356196504,0.728522430865418,0.6526426
531,2022-02-18,1,17276.30078125,17206.650390625,-0.0050315569581071,0.72485682875926,0.4649409
534,2022-02-23,-1,17063.25,16247.9501953125,0.0467810384708364,0.7587663839512955,0.38678384
535,2022-02-24,-1,16247.9501953125,16658.400390625,-0.0262616601096496,0.7388399190733386,0.46412304
536,2022-02-25,-1,16658.400390625,16793.900390625,-0.0091340342903665,0.732091329917431,0.664747
537,2022-02-28,-1,16793.900390625,16605.94921875,0.0101916331229356,0.7395525361644315,0.6987169
538,2022-03-02,1,16605.94921875,16498.05078125,-0.007497577228417,0.734007683910067,0.5890055
539,2022-03-03,1,16498.05078125,16245.349609375,-0.0163170320073323,0.7220308570380786,0.657054
540,2022-03-04,-1,16245.349609375,15863.150390625,0.0225266847399478,0.7382958185270898,0.51431865
541,2022-03-07,1,15863.150390625,16013.4501953125,0.0084747765094836,0.7445527105869932,0.54253656
542,2022-03-08,-1,16013.4501953125,16345.349609375,-0.0217262900882943,0.7283763424107544,0.5892356
543,2022-03-09,-1,16345.349609375,16594.900390625,-0.0162673871904745,0.716527562428377,0.6038351
544,2022-03-10,1,16594.900390625,16630.44921875,0.0011421537513465,0.7173459470717477,0.7074601
545,2022-03-11,-1,16630.44921875,16871.30078125,-0.015482565042708,0.7062395917880864,0.60220706
546,2022-03-14,-1,16871.30078125,16663.0,0.0113464565033121,0.7142529085972268,0.75129795
547,2022-03-15,-1,16663.0,16975.349609375,-0.0197451004846066,0.700149913145552,0.5489863
548,2022-03-16,-1,16975.349609375,17287.05078125,-0.0193619883565082,0.6865936186794175,0.579527
549,2022-03-17,-1,17287.05078125,17117.599609375,0.0088022024704636,0.6926371547259621,0.5665765
552,2022-03-23,-1,17245.650390625,17222.75,0.0003278937068937,0.6928642660901576,0.72198987
553,2022-03-24,-1,17222.75,17153.0,0.0030498758909001,0.6949774161109722,0.6550458
554,2022-03-25,-1,17153.0,17222.0,-0.0050226199498629,0.691486808676109,0.6708992
555,2022-03-28,-1,17222.0,17325.30078125,-0.006998187274997,0.6866476544908034,0.6245477
556,2022-03-29,-1,17325.30078125,17498.25,-0.0109824655821947,0.6791065702582635,0.4764563
558,2022-03-31,-1,17464.75,17670.44921875,-0.0127779652585923,0.6704289700966216,0.6792771
559,2022-04-01,-1,17670.44921875,18053.400390625,-0.0226718413399843,0.6552291108568619,0.41828525
560,2022-04-04,-1,18053.400390625,17957.400390625,0.004317557796472,0.6580581004129173,0.5425326
561,2022-04-05,-1,17957.400390625,17807.650390625,0.0073391803235717,0.6628877074752348,0.7201519
563,2022-04-07,-1,17639.55078125,17784.349609375,-0.0092087593907954,0.6567833340739794,0.7093624
564,2022-04-08,-1,17784.349609375,17674.94921875,0.005151497975913,0.6601667520900749,0.48561096
565,2022-04-11,-1,17674.94921875,17530.30078125,0.0071838106412522,0.6649092650287406,0.45484298
567,2022-04-13,-1,17475.650390625,17173.650390625,0.0162811880101476,0.6757347777823626,0.55200106
570,2022-04-20,-1,17136.55078125,17392.599609375,-0.015941678252146,0.6649624313711707,0.606937
571,2022-04-21,-1,17392.599609375,17171.94921875,0.011686452605168,0.6727334833096072,0.5353944
572,2022-04-22,-1,17171.94921875,16953.94921875,0.0116951225643019,0.6806011838500228,0.34383076
573,2022-04-25,-1,16953.94921875,17200.80078125,-0.0155601216162071,0.6700109466571819,0.5112125
574,2022-04-26,-1,17200.80078125,17038.400390625,0.0084414436101153,0.6756668062815485,0.47024265
576,2022-04-28,-1,17245.05078125,17102.55078125,0.0072632403816946,0.6805743367135033,0.71746594
577,2022-04-29,1,17102.55078125,17069.099609375,-0.0029559171203674,0.6785626153799291,0.5293922
578,2022-05-02,1,17069.099609375,16677.599609375,-0.0239361834519363,0.6623204161345694,0.5222061
579,2022-05-04,-1,16677.599609375,16682.650390625,-0.0013028482136698,0.6614575131635314,0.4768468
580,2022-05-05,-1,16682.650390625,16411.25,0.0152684216398562,0.6715569253713629,0.78231734
581,2022-05-06,1,16411.25,16301.849609375,-0.007666182687181,0.6664086472966244,0.70038015
582,2022-05-09,1,16301.849609375,16240.0498046875,-0.0047909688880922,0.6632159042006707,0.7701042
583,2022-05-10,1,16240.0498046875,16167.099609375,-0.0054919933245182,0.6595735268820863,0.6994367
584,2022-05-11,1,16167.099609375,15808.0,-0.0232117521417858,0.6442636696568158,0.7327314
585,2022-05-12,1,15808.0,15782.150390625,-0.0026352232651189,0.6425658910456653,0.5236819
586,2022-05-13,-1,15782.150390625,15842.2998046875,-0.0048112305721171,0.6394743583860667,0.46139207
587,2022-05-16,-1,15842.2998046875,16259.2998046875,-0.0273219359020472,0.6220026809552398,0.75693464
588,2022-05-17,1,16259.2998046875,16240.2998046875,-0.0021685620062508,0.6206538295735341,0.7750083
589,2022-05-18,-1,16240.2998046875,15809.400390625,0.0255327253341793,0.6365008133316417,0.6111533
590,2022-05-19,-1,15809.400390625,16266.150390625,-0.0298910387942893,0.6174751428277488,0.5821379
591,2022-05-20,-1,16266.150390625,16214.7001953125,0.0021630222318707,0.6188107552893128,0.48464093
592,2022-05-23,1,16214.7001953125,16125.150390625,-0.0065227542667355,0.6147744047949476,0.46562713
593,2022-05-24,-1,16125.150390625,16025.7998046875,0.0051612191843656,0.6179473902470323,0.43511057
594,2022-05-25,1,16025.7998046875,16170.150390625,0.0080073873189953,0.6228955343435026,0.38785094
596,2022-05-27,-1,16352.4501953125,16661.400390625,-0.0198932050929628,0.6105041457273166,0.49488047
599,2022-06-01,-1,16522.75,16628.0,-0.0073700049931155,0.6060047271249885,0.45380294
601,2022-06-03,-1,16584.30078125,16569.55078125,-0.00011060464987,0.6059377001843252,0.74321896
602,2022-06-06,-1,16569.55078125,16416.349609375,0.008245946006476,0.6109342297433334,0.7151718
603,2022-06-07,-1,16416.349609375,16356.25,0.0026609606157923,0.61255990166752,0.47411186
604,2022-06-08,-1,16356.25,16478.099609375,-0.0084497277416889,0.6073839372729537,0.60237676
605,2022-06-09,-1,16478.099609375,16201.7998046875,0.0157676984141,0.6169609840174423,0.47010836
608,2022-06-14,1,15732.099609375,15692.150390625,-0.003539344381356,0.6147773466251443,0.558593
609,2022-06-15,1,15692.150390625,15360.599609375,-0.0221284478542902,0.6011732781683509,0.4847046
610,2022-06-16,1,15360.599609375,15293.5,-0.0053682936266398,0.5979460034906535,0.5438601
611,2022-06-17,1,15293.5,15350.150390625,0.0027042135956452,0.5995629772027546,0.6979791
612,2022-06-20,-1,15350.150390625,15638.7998046875,-0.0198043378544871,0.5876890294371891,0.7641985
613,2022-06-21,1,15638.7998046875,15413.2998046875,-0.0154192650853174,0.5786272965045642,0.67801803
614,2022-06-22,1,15413.2998046875,15556.650390625,0.0083004475196092,0.5834301620126138,0.38403574
615,2022-06-23,-1,15556.650390625,15699.25,-0.0101664725885294,0.5774987352631913,0.44755542
616,2022-06-24,-1,15699.25,15832.0498046875,-0.009458990377725,0.5720361802831884,0.43436635
617,2022-06-27,-1,15832.0498046875,15850.2001953125,-0.0021464333961118,0.5708083427220443,0.532017
618,2022-06-28,-1,15850.2001953125,15799.099609375,0.0022239710103227,0.5720778039287084,0.6475
619,2022-06-29,-1,15799.099609375,15780.25,0.0001930812414028,0.57218826142127,0.44235152
620,2022-06-30,-1,15780.25,15752.0498046875,0.0007870563085185,0.5726386058020819,0.7322154
621,2022-07-01,-1,15752.0498046875,15835.349609375,-0.0062881882498055,0.5690377464496923,0.5006097
622,2022-07-04,1,15835.349609375,15810.849609375,-0.0025471713984448,0.5675883097773001,0.56303096
623,2022-07-05,-1,15810.849609375,15989.7998046875,-0.0123181897073002,0.5605966493018174,0.50492585
624,2022-07-06,-1,15989.7998046875,16132.900390625,-0.0099494920315105,0.5550189974066975,0.54897547
627,2022-07-11,-1,16216.0,16058.2998046875,0.008724975043938,0.5598615243079824,0.4848143
628,2022-07-12,-1,16058.2998046875,15966.650390625,0.0047072925015229,0.5624969562632486,0.37480095
629,2022-07-13,-1,15966.650390625,15938.650390625,0.0007536552323109,0.5629208850374955,0.44204894
630,2022-07-14,-1,15938.650390625,16049.2001953125,-0.0079359576863875,0.5584535687130541,0.5262354
633,2022-07-19,-1,16340.5498046875,16520.849609375,-0.0120338885069692,0.5517332007308421,0.47008783
634,2022-07-20,1,16520.849609375,16605.25,0.0041087197462959,0.5540001178273719,0.4036577
635,2022-07-21,-1,16605.25,16719.44921875,-0.0078772959606148,0.5496360949370303,0.578824
636,2022-07-22,-1,16719.44921875,16631.0,0.0042901993117577,0.5519941433332463,0.49820414
637,2022-07-25,-1,16631.0,16483.849609375,0.007847958067765,0.5563261702237775,0.35719997
638,2022-07-26,-1,16483.849609375,16641.80078125,-0.0105821774414374,0.5504390279751542,0.49629605
639,2022-07-27,-1,16641.80078125,16929.599609375,-0.0182937311236929,0.5403694443973899,0.40371522
642,2022-08-01,-1,17340.05078125,17345.44921875,-0.0013113276638057,0.5396608429962761,0.4754504
643,2022-08-02,-1,17345.44921875,17388.150390625,-0.0034618083588657,0.5377926405790391,0.7543616
644,2022-08-03,-1,17388.150390625,17382.0,-0.0006462883925643,0.5374450714378263,0.76633704
645,2022-08-04,-1,17382.0,17397.5,-0.0018917270739845,0.5364283720454077,0.5214584
646,2022-08-05,-1,17397.5,17525.099609375,-0.0083343646716482,0.5319575823725626,0.7050325
647,2022-08-08,-1,17525.099609375,17534.75,-0.0015506610997998,0.5311326964428339,0.54954165
648,2022-08-10,-1,17534.75,17659.0,-0.0080859293688247,0.5268379949739237,0.82625943
650,2022-08-12,-1,17698.150390625,17825.25,-0.0081815193435313,0.5225276597271373,0.42285144
653,2022-08-18,-1,17956.5,17758.44921875,0.010029475746944,0.527768338217478,0.55684584
654,2022-08-19,-1,17758.44921875,17490.69921875,0.0140773300473388,0.535197907303101,0.5978277
655,2022-08-22,-1,17490.69921875,17577.5,-0.0059626821755044,0.5320066922808575,0.5414173
656,2022-08-23,-1,17577.5,17604.94921875,-0.002561611079505,0.5306438980435401,0.5617203
657,2022-08-24,-1,17604.94921875,17522.44921875,0.0036861822192667,0.5325999481452705,0.8151099
659,2022-08-26,-1,17558.900390625,17312.900390625,0.0130099889245538,0.5395290675718584,0.4830602
663,2022-09-02,1,17539.44921875,17665.80078125,0.0062038500710117,0.542876225016027,0.4141719
665,2022-09-06,1,17655.599609375,17624.400390625,-0.0027671004916442,0.5413740319468832,0.5904436
666,2022-09-07,-1,17624.400390625,17798.75,-0.0108925129655895,0.5354771082846682,0.45909843
672,2022-09-15,-1,17877.400390625,17530.849609375,0.0183848531485446,0.5453217762848892,0.54001623
680,2022-09-27,-1,17007.400390625,16858.599609375,0.0077491784653946,0.5495475720503868,0.74018466
681,2022-09-28,1,16858.599609375,16818.099609375,-0.0034023347691037,0.5476778272387233,0.64992684
682,2022-09-29,1,16818.099609375,17094.349609375,0.0154257559662691,0.5561261717498444,0.65247667
683,2022-09-30,-1,17094.349609375,16887.349609375,0.0111092644487904,0.5623043244587068,0.560012
684,2022-10-03,-1,16887.349609375,17274.30078125,-0.023913670932719,0.5488575638795564,0.6546195
685,2022-10-04,1,17274.30078125,17331.80078125,0.0023286441360574,0.5501356578272153,0.56037974
686,2022-10-06,-1,17331.80078125,17314.650390625,-1.0466895998842386e-05,0.5501298996144995,0.7786409
687,2022-10-07,-1,17314.650390625,17241.0,0.0032536458411472,0.551919827474471,0.70987725
688,2022-10-10,-1,17241.0,16983.55078125,0.0139323831999303,0.5596093860064849,0.4329336
689,2022-10-11,-1,16983.55078125,17123.599609375,-0.0092461453396197,0.5544351562900536,0.623364
690,2022-10-12,-1,17123.599609375,17014.349609375,0.0053800837728176,0.5574180638774894,0.5070737
692,2022-10-14,-1,17185.69921875,17311.80078125,-0.0083375869608156,0.5527705422963813,0.5197211
693,2022-10-17,1,17311.80078125,17486.94921875,0.0091172858741361,0.5578103093532988,0.3906337
694,2022-10-18,-1,17486.94921875,17512.25,-0.0024468379208691,0.5564454379357214,0.36190408
696,2022-10-20,-1,17563.94921875,17576.30078125,-0.0017032337856462,0.5554976812659606,0.55203044
697,2022-10-21,-1,17576.30078125,17730.75,-0.0097873563767617,0.5500608274929458,0.41941068
699,2022-10-25,-1,17656.349609375,17736.94921875,-0.0055649078749666,0.5469997896623197,0.77743936
700,2022-10-27,-1,17736.94921875,17786.80078125,-0.0038106052447453,0.5449153893949579,0.56214267
701,2022-10-28,-1,17786.80078125,18012.19921875,-0.0136722303955641,0.5374651806450614,0.7848057
702,2022-10-31,-1,18012.19921875,18145.400390625,-0.0083950532223928,0.5329531318483631,0.40157667
704,2022-11-02,-1,18082.849609375,18052.69921875,0.0006673473084335,0.5333087966864234,0.5135952
705,2022-11-03,-1,18052.69921875,18117.150390625,-0.0045701681556882,0.5308714858066587,0.42569834
706,2022-11-04,-1,18117.150390625,18202.80078125,-0.0057275862251119,0.5278308735972478,0.42877075
707,2022-11-07,-1,18202.80078125,18157.0,0.0015161392359563,0.5286311386946577,0.5214606
708,2022-11-09,-1,18157.0,18028.19921875,0.0060937259046097,0.5318524719585048,0.77900106
711,2022-11-14,-1,18329.150390625,18403.400390625,-0.0050509242609508,0.5291661254046429,0.89003545
712,2022-11-15,-1,18403.400390625,18409.650390625,-0.0013396111515991,0.5284572485620024,0.6944424
713,2022-11-16,-1,18409.650390625,18343.900390625,0.0025714963948192,0.5298161744714958,0.49718148
714,2022-11-17,-1,18343.900390625,18307.650390625,0.0009761337135545,0.5303333459013839,0.42505464
715,2022-11-18,-1,18307.650390625,18159.94921875,0.0070677295405769,0.5340815985565641,0.5188771
717,2022-11-22,-1,18244.19921875,18267.25,-0.0022634580983039,0.5328727272371562,0.5222706
718,2022-11-23,-1,18267.25,18484.099609375,-0.0128709498898301,0.5260141490672295,0.64597714
725,2022-12-02,-1,18696.099609375,18701.05078125,-0.0012648237856262,0.5253488338599134,0.58065546
726,2022-12-05,-1,18701.05078125,18642.75,0.0021175136590962,0.5264612671914021,0.6397495
727,2022-12-06,-1,18642.75,18560.5,0.0034119027503989,0.5282575018369109,0.4276295
728,2022-12-07,-1,18560.5,18609.349609375,-0.0036319123609277,0.5263389168862366,0.43044558
729,2022-12-08,-1,18609.349609375,18496.599609375,0.0050587824059793,0.5290015509385629,0.47868058
731,2022-12-12,1,18497.150390625,18608.0,0.0049927938646799,0.5316427466364951,0.42411745
732,2022-12-13,1,18608.0,18660.30078125,0.0018106610731943,0.532605371462676,0.539047
733,2022-12-14,-1,18660.30078125,18414.900390625,0.0121509343553336,0.539077024368617,0.48835564
736,2022-12-19,1,18420.44921875,18385.30078125,-0.0029081205394395,0.5375093234017108,0.46786976
737,2022-12-20,-1,18385.30078125,18199.099609375,0.0091277196435586,0.5424155578115205,0.4851006
739,2022-12-22,1,18127.349609375,17806.80078125,-0.0186831602541179,0.5322815210206011,0.48158795
741,2022-12-26,-1,18014.599609375,18132.30078125,-0.0075336546149905,0.52827149588329,0.63437104
742,2022-12-27,-1,18132.30078125,18122.5,-0.0004594849617686,0.5280287630752006,0.5756224
743,2022-12-28,1,18122.5,18191.0,0.0027798317009242,0.5294965941697969,0.5061191
744,2022-12-29,-1,18191.0,18105.30078125,0.0037110779368918,0.5314615972980798,0.5301309
745,2022-12-30,1,18105.30078125,18197.44921875,0.0040895833553579,0.5336350538004021,0.4986265
746,2023-01-02,-1,18197.44921875,18232.55078125,-0.0029289276248581,0.5320720753497334,0.46435586
747,2023-01-03,-1,18232.55078125,18042.94921875,0.0093990694870288,0.5370730577580531,0.4737559
749,2023-01-05,1,17992.150390625,17859.44921875,-0.0083755037054462,0.5325748003727053,0.45818633
753,2023-01-11,-1,17895.69921875,17858.19921875,0.0010954755408891,0.5331582230402075,0.50548875
754,2023-01-12,-1,17858.19921875,17956.599609375,-0.0065100959183883,0.5296873118685383,0.45053643
755,2023-01-13,1,17956.599609375,17894.849609375,-0.0044388470725693,0.5273361108948735,0.42410243
756,2023-01-16,-1,17894.849609375,18053.30078125,-0.0098545685118241,0.5221394410613012,0.41017345
759,2023-01-19,1,18107.849609375,18027.650390625,-0.0054289753051891,0.5193047589299141,0.37217075
760,2023-01-20,1,18027.650390625,18118.55078125,0.0040422760956287,0.5214039321432827,0.46692312
762,2023-01-24,1,18118.30078125,17891.94921875,-0.0134929796250122,0.5143686395104722,0.40956384
765,2023-01-30,-1,17648.94921875,17662.150390625,-0.0017479862801676,0.5134695301856594,0.43236837
766,2023-01-31,-1,17662.150390625,17616.30078125,0.0015959245256645,0.5142889888020643,0.57877
767,2023-02-01,1,17616.30078125,17610.400390625,-0.00133493925304,0.5136024442435062,0.50376856
768,2023-02-02,-1,17610.400390625,17854.05078125,-0.0148355963078902,0.5059828457179638,0.43289554
770,2023-02-06,1,17764.599609375,17721.5,-0.0034261514654264,0.5042492718496265,0.44941974
771,2023-02-07,-1,17721.5,17871.69921875,-0.0094755364246818,0.499471239507096,0.5042748
773,2023-02-09,-1,17893.44921875,17856.5,0.0010649578680046,0.5000031553334512,0.4290579
774,2023-02-10,1,17856.5,17770.900390625,-0.0057937507000252,0.4971062617022232,0.49954635
775,2023-02-13,1,17770.900390625,17929.849609375,0.0079443537049959,0.5010554496741539,0.40658447
780,2023-02-20,-1,17844.599609375,17826.69921875,3.12649299206969e-06,0.501057016220506,0.4468463
781,2023-02-21,-1,17826.69921875,17554.30078125,0.0142803631315826,0.5082122923617621,0.5606491
783,2023-02-23,1,17511.25,17465.80078125,-0.003595429723749,0.50638505077983,0.38797215
784,2023-02-24,1,17465.80078125,17392.69921875,-0.0051854114458053,0.5037592359415316,0.44887727
785,2023-02-27,1,17392.69921875,17303.94921875,-0.0061027157362857,0.500684936525052,0.3796619
787,2023-03-01,1,17450.900390625,17321.900390625,-0.0083921687198043,0.4964831040622692,0.64474684
788,2023-03-02,1,17321.900390625,17594.349609375,0.0147285986298279,0.5037956044284935,0.7281625
789,2023-03-03,1,17594.349609375,17711.44921875,0.0056555236183669,0.5066448323681683,0.5345719
791,2023-03-08,-1,17754.400390625,17589.599609375,0.0082822498999752,0.5108409914803725,0.6346288
795,2023-03-14,1,17043.30078125,16972.150390625,-0.0051746837386848,0.5081975509087053,0.613915
796,2023-03-15,1,16972.150390625,16985.599609375,-0.0002075713188689,0.5080920636728172,0.7022359
797,2023-03-16,-1,16985.599609375,17100.05078125,-0.0077381296219787,0.5041603814242183,0.77336746
798,2023-03-17,-1,17100.05078125,16988.400390625,0.0055292432199922,0.5069480067949969,0.68272835
799,2023-03-20,1,16988.400390625,17107.5,0.0060106429467441,0.5099950902564052,0.6398395
800,2023-03-21,1,17107.5,17151.900390625,0.0015953757489405,0.510808724055479,0.4809741
801,2023-03-22,-1,17151.900390625,17076.900390625,0.0033726933046436,0.5125315252190544,0.503239
802,2023-03-23,1,17076.900390625,16945.05078125,-0.0087209333285906,0.5080617719588182,0.4481666
803,2023-03-24,-1,16945.05078125,16985.69921875,-0.0033988383407489,0.5063349521288157,0.34316579
804,2023-03-27,1,16985.69921875,16951.69921875,-0.0030016838613548,0.5048150946745708,0.49821746
805,2023-03-28,-1,16951.69921875,17080.69921875,-0.0086098565893214,0.500468709105298,0.47362536
806,2023-03-29,1,17080.69921875,17359.75,0.0153371989446238,0.508144497262405,0.4502858
807,2023-03-31,1,17359.75,17398.05078125,0.0012062979737611,0.5087574709398304,0.46506304
808,2023-04-03,-1,17398.05078125,17557.05078125,-0.0101389548173612,0.5035992019289764,0.5624418
810,2023-04-06,-1,17599.150390625,17624.05078125,-0.002414863221935,0.5023830787376423,0.7708875
811,2023-04-10,-1,17624.05078125,17722.30078125,-0.0065747683219641,0.4990800263860672,0.40851915
814,2023-04-13,-1,17828.0,17706.849609375,0.0057955121508301,0.5019724507432244,0.56947345
815,2023-04-17,-1,17706.849609375,17660.150390625,0.0016373533282439,0.5027943570061355,0.6638385
816,2023-04-18,-1,17660.150390625,17618.75,0.0013442830162407,0.5034702549209205,0.6770489
817,2023-04-19,-1,17618.75,17624.44921875,-0.0013234746363958,0.5028039248083528,0.6503455
818,2023-04-20,-1,17624.44921875,17624.05078125,-0.0009773929105497,0.5023124878168485,0.759317
819,2023-04-21,-1,17624.05078125,17743.400390625,-0.0077719737565653,0.4984085283439408,0.723937
820,2023-04-24,-1,17743.400390625,17769.25,-0.0024568576938982,0.4971840095163745,0.38063943
