idx,date,signal,position,return,pnl,equity,action
0,2020-01-01,-1,-1,0.0081838863379848,-0.0081838863379848,0.9913161136620152,enter
1,2020-01-02,0,-1,-0.0045227893866035,0.0045227893866035,0.9957996276596549,hold
2,2020-01-03,-1,-1,-0.0191058530729412,0.0191058530729412,1.0148252290358097,hold
3,2020-01-06,0,-1,0.0049945920012428,-0.0049945920012428,1.0097565910642081,hold
4,2020-01-07,1,1,-0.0022899444111396,-0.0022899444111396,1.006434548010825,flip
5,2020-01-08,-1,-1,0.0158457581226116,-0.0158457581226116,0.9894803950487947,flip
6,2020-01-09,1,1,0.0033480474426501,0.0033480474426501,0.9918037419599416,flip
7,2020-01-10,1,1,0.0059354808073293,0.0059354808073293,0.9976905740349822,hold
8,2020-01-13,1,1,0.0026562202609821,0.0026562202609821,1.0003406599519247,hold
9,2020-01-14,1,1,-0.0015369308543056,-0.0015369308543056,0.9988032055268281,hold
10,2020-01-15,0,1,0.0009884063018437,0.0009884063018437,0.9997904289094726,hold
11,2020-01-16,0,1,-0.0002549788049855,-0.0002549788049855,0.9995355035406733,hold
12,2020-01-17,-1,-1,-0.0103461939411514,0.0103461939411514,1.008877356207831,flip
13,2020-01-20,0,-1,-0.0044746183856623,0.0044746183856623,1.013391697374797,hold
14,2020-01-21,1,1,-0.0051725551893021,-0.0051725551893021,1.0071364811943704,flip
15,2020-01-22,1,1,0.0060667236352978,0.0060667236352978,1.0132464998888029,hold
16,2020-01-23,1,1,0.0055745847042631,0.0055745847042631,1.0188949283287312,hold
17,2020-01-24,1,1,-0.0105525279121506,-0.0105525279121506,1.0081430111579937,hold
18,2020-01-27,0,1,-0.0052149678449129,-0.0052149678449129,1.002885577771731,hold
19,2020-01-28,-1,-1,0.0061132563999481,-0.0061132563999481,0.9957517955172305,flip
20,2020-01-29,1,1,-0.007724984155365,-0.007724984155365,0.9870638768786664,flip
21,2020-01-30,-1,-1,-0.0061234148547233,0.0061234148547233,0.9921210146080275,flip
22,2020-01-31,0,-1,-0.0212503847193161,0.0212503847193161,1.0132039678565663,hold
23,2020-02-03,0,-1,0.0232108226866707,-0.0232108226866707,0.9896866702132163,hold
24,2020-02-04,1,1,0.0091405004678344,0.0091405004678344,0.9977432150150967,flip
25,2020-02-05,1,1,0.0040366612301674,0.0040366612301674,1.0017707663688107,hold
26,2020-02-06,0,1,-0.0032625431230384,-0.0032625431230384,0.9985024460441332,hold
27,2020-02-07,1,1,-0.0055255147630383,-0.0055255147630383,0.9929852060375864,hold
28,2020-02-10,1,1,0.0063500303889789,0.0063500303889789,0.9992906922717316,hold
29,2020-02-11,1,1,0.0077056964194832,0.0077056964194832,1.0069909229811929,hold
30,2020-02-12,0,1,-0.0021759994314084,-0.0021759994314084,1.0047997113053524,hold
31,2020-02-13,1,1,-0.0050268544351488,-0.0050268544351488,0.9997487294201408,hold
32,2020-02-14,-1,-1,-0.0055847334602637,0.0055847334602637,1.0043323108717694,flip
33,2020-02-17,1,1,-0.0044247626186481,-0.0044247626186481,0.9988840464950518,flip
34,2020-02-18,1,1,0.011123651500938,0.011123651500938,1.0099952845181095,hold
35,2020-02-19,1,1,-0.0037152524595064,-0.0037152524595064,1.0062428970532138,hold
36,2020-02-20,1,1,-0.0208138687990014,-0.0208138687990014,0.9852990894140211,hold
37,2020-02-24,0,1,-0.0026628568617023,-0.0026628568617023,0.982675378972946,hold
38,2020-02-25,0,1,-0.0101204779385897,-0.0101204779385897,0.972730234479255,hold
39,2020-02-26,0,1,-0.0038703767874727,-0.0038703767874727,0.9689654019592536,hold
40,2020-02-27,1,1,-0.0370960786649383,-0.0370960786649383,0.9330205851845695,hold
41,2020-02-28,1,1,-0.0061597518244916,-0.0061597518244916,0.9272734099326907,hold
42,2020-03-02,1,1,0.0153196474085468,0.0153196474085468,0.9414789116241804,hold
43,2020-03-03,-1,-1,-0.0046269501465237,0.0046269501465237,0.9448936087006448,flip
44,2020-03-04,1,1,0.0015998577904186,0.0015998577904186,0.9454604104929407,flip
45,2020-03-05,-1,-1,-0.0248069753028219,0.0248069753028219,0.9679689631353422,flip
46,2020-03-06,1,1,-0.0489560433359516,-0.0489560433359516,0.9196130636650969,flip
47,2020-03-09,1,1,0.0006649981756232,0.0006649981756232,0.9202246046747135,hold
48,2020-03-11,1,1,-0.0830193880106471,-0.0830193880106471,0.843828121162279,hold
49,2020-03-12,1,1,0.0380650761268936,0.0380650761268936,0.8759485028323348,hold
50,2020-03-13,1,1,-0.0761210010667908,-0.0761210010667908,0.809270425913781,hold
51,2020-03-16,1,1,-0.0250451840905282,-0.0250451840905282,0.7890020991177501,hold
52,2020-03-17,1,1,-0.055564540272715,-0.055564540272715,0.7451615602060653,hold
53,2020-03-18,1,1,-0.0242477817531284,-0.0242477817531284,0.7270930453233679,hold
54,2020-03-19,1,1,0.0583291468584656,0.0583291468584656,0.7695037623438037,hold
55,2020-03-20,-1,-1,-0.1298046607047124,0.1298046607047124,0.868619433363497,flip
56,2020-03-23,1,1,0.0250714240251634,0.0250714240251634,0.8895283400604871,flip
57,2020-03-24,1,1,0.0662474689466749,0.0662474689466749,0.9484573411458316,hold
58,2020-03-25,1,1,0.0389043564303894,0.0389043564303894,0.9853564636047886,hold
59,2020-03-26,1,1,0.0021755381634551,0.0021755381634551,0.987500144195968,hold
60,2020-03-27,1,1,-0.0437805364308189,-0.0437805364308189,0.9442668581575575,hold
61,2020-03-30,-1,-1,0.0382377227133605,-0.0382377227133605,0.9072159770097552,flip
62,2020-03-31,-1,-1,-0.0400046750966822,0.0400046750966822,0.9435088574125496,hold
63,2020-04-01,1,1,-0.0205965741867707,-0.0205965741867707,0.9231322983775642,flip
64,2020-04-03,1,1,0.0876321046711503,0.0876321046711503,1.0040283245743065,hold
65,2020-04-07,1,1,-0.0049419024075071,-0.0049419024075071,0.9990665145798874,hold
66,2020-04-08,-1,-1,0.0415088316188025,-0.0415088316188025,0.956597364335627,flip
67,2020-04-09,-1,-1,-0.0129556707370791,0.0129556707370791,0.9689907248159171,hold
68,2020-04-13,-1,-1,-0.0076218535626885,0.0076218535626885,0.9763762302240673,hold
69,2020-04-15,-1,-1,0.0075627711647903,-0.0075627711647903,0.968992120224142,hold
70,2020-04-16,-1,-1,0.0304632818768748,-0.0304632818768748,0.9394734401292835,hold
71,2020-04-17,-1,-1,-0.0005288143766692,0.0005288143766692,0.9399702471909228,hold
72,2020-04-20,-1,-1,-0.0302746671440956,0.0302746671440956,0.9684275335499813,hold
73,2020-04-21,-1,-1,0.0229194177887257,-0.0229194177887257,0.946231738310444,hold
74,2020-04-22,-1,-1,0.0137799558770148,-0.0137799558770148,0.9331927067070952,hold
75,2020-04-23,-1,-1,-0.0171249415723349,0.0171249415723349,0.9491735772851833,hold
76,2020-04-24,-1,-1,0.0139713589754586,-0.0139713589754586,0.9359123325069117,hold
77,2020-04-27,-1,-1,0.0106224306488902,-0.0106224306488902,0.925970668661416,hold
78,2020-04-28,-1,-1,0.0183830135241964,-0.0183830135241964,0.908948537336404,hold
79,2020-04-29,-1,-1,0.032088303452139,-0.032088303452139,0.8797819208479756,hold
80,2020-04-30,-1,-1,-0.057444839013135,0.057444839013135,0.9303208516577542,hold
81,2020-05-04,-1,-1,-0.0094582655216011,0.0094582655216011,0.9391200732930154,hold
82,2020-05-05,1,1,0.0070935934671216,0.0070935934671216,0.9448426892364766,flip
83,2020-05-06,-1,-1,-0.0077501195040513,0.0077501195040513,0.9512204903013521,flip
84,2020-05-07,1,1,0.0057016970693835,0.0057016970693835,0.9556928408929396,flip
85,2020-05-08,1,1,-0.0013294930214019,-0.0013294930214019,0.9544222539303686,hold
86,2020-05-11,1,1,-0.0046162427183511,-0.0046162427183511,0.9500164091504303,hold
87,2020-05-12,1,1,0.0203337125303977,0.0203337125303977,0.9693337697132558,hold
88,2020-05-13,1,1,-0.0256619093732747,-0.0256619093732747,0.9444588143624195,hold
89,2020-05-14,1,1,-0.0006453627874545,-0.0006453627874545,0.9438492957893466,hold
90,2020-05-15,1,1,-0.0343225097032598,-0.0343225097032598,0.9114540191762018,hold
91,2020-05-18,1,1,0.0063298228402233,0.0063298228402233,0.9172233616445967,hold
92,2020-05-19,1,1,0.021111396826158,0.021111396826158,0.9365872280104984,hold
