idx,date,signal,entry,exit,return,equity,confidence,shap
374,2021-07-05,1,15834.349609375,15818.25,-0.0020167521731027,0.8029602239617931,0.44587582,"[-0.00299997 -0.0026327   0.00047764 -0.00163297 -0.02552825  0.034279
 -0.00185574  0.00534514  0.05898808  0.0731103   0.00613659]"
375,2021-07-06,-1,15818.25,15879.650390625,-0.0048816171589777,0.7990404795545246,0.40850946,"[ 5.33853986e-03  2.22557806e-03  1.21083710e-04 -1.06663135e-03
  1.80459796e-02  1.96814920e-01  3.96488512e-03 -3.35862935e-03
 -7.64642371e-02 -1.69517235e-01  4.32027064e-02]"
377,2021-07-08,-1,15727.900390625,15689.7998046875,0.0014224839292732,0.8001771017955298,0.4281519,"[ 0.00109202  0.00100959 -0.0004283  -0.00046525  0.04845731 -0.01728734
  0.00203556 -0.00260236 -0.04173373 -0.05529846  0.10417035]"
378,2021-07-09,-1,15689.7998046875,15692.599609375,-0.0011784474449867,0.799234135134382,0.42833585,"[ 0.00403491  0.00248838 -0.00099157 -0.00025934 -0.00864948  0.06665117
  0.00311536 -0.00353669 -0.03765811 -0.07180333  0.08574205]"
379,2021-07-12,1,15692.599609375,15812.349609375,0.0066309854951285,0.8045338450916697,0.40423536,"[-0.0046807  -0.0041691   0.00121902 -0.00241504  0.01437549  0.00915061
 -0.00175744  0.00260764  0.02315552  0.08137372 -0.01681307]"
380,2021-07-13,1,15812.349609375,15853.9501953125,0.0016308921169334,0.8058459529974359,0.43550113,"[-0.00296859 -0.00319718  0.00041242 -0.0020188  -0.01793379  0.03633829
 -0.00090489  0.0056812   0.03084123  0.01680817  0.07025438]"
381,2021-07-14,1,15853.9501953125,15924.2001953125,0.0034310723280038,0.8086108687473992,0.55150586,"[-0.0038428  -0.00353673  0.000529   -0.00173902  0.06958932  0.00172881
 -0.00153377  0.0049983   0.0775699   0.07635377  0.02920038]"
382,2021-07-15,1,15924.2001953125,15923.400390625,-0.0010502257367836,0.8077616448019976,0.5437498,"[-0.00416818 -0.00345055  0.00194543 -0.00225269  0.02148391 -0.00273684
 -0.00091526  0.00620047  0.058837    0.19857077 -0.03195298]"
383,2021-07-16,1,15923.400390625,15752.400390625,-0.0117389122803617,0.7982794017102263,0.53576154,"[-0.00675655 -0.00413959  0.00086591 -0.00341415  0.02012429  0.02126886
 -0.0015967   0.00264058  0.02167241  0.17021932  0.01268845]"
385,2021-07-20,-1,15632.099609375,15824.0498046875,-0.0132792331234495,0.7876788634372683,0.53953236,"[ 0.00068614  0.00080986 -0.00157161 -0.0017357   0.02458934 -0.02811544
  0.00224819 -0.00343595  0.06805208 -0.03900307  0.12780602]"
386,2021-07-22,-1,15824.0498046875,15856.0498046875,-0.0030222383267853,0.7852983101869895,0.4429149,"[ 0.00294637  0.00245347 -0.00066828 -0.0020975   0.02143515  0.05473446
  0.0032937  -0.00369846 -0.03650137 -0.06529453  0.07710938]"
387,2021-07-23,-1,15856.0498046875,15824.4501953125,0.0009929055322251,0.7860780372236214,0.3917076,"[ 0.00464797  0.00190371 -0.00080205 -0.0004565   0.01810123  0.10998339
  0.0030325  -0.00372787 -0.063242   -0.04018662 -0.02674866]"
388,2021-07-26,1,15824.4501953125,15746.4501953125,-0.0059290812026508,0.781417316709302,0.4939019,"[-0.00702377 -0.00460765  0.00059605 -0.00150635 -0.00500982  0.0425888
 -0.00183984  0.00486814  0.04296398  0.04426835  0.07641529]"
389,2021-07-27,1,15746.4501953125,15709.400390625,-0.0033528988583426,0.7787973034802183,0.51043934,"[-0.00480291 -0.00300143 -0.00018346 -0.00231305 -0.01927081  0.08378457
 -0.00205588  0.00693171  0.03498746  0.03464696  0.07952747]"
390,2021-07-28,-1,15709.400390625,15778.4501953125,-0.0053954449546468,0.7745953454984633,0.4145188,"[ 0.00791714  0.00192704  0.00109145 -0.00019702  0.0101927   0.05900031
  0.00283931 -0.00342401 -0.07498083 -0.06903986  0.08999006]"
391,2021-07-29,1,15778.4501953125,15763.0498046875,-0.0019760394990868,0.7730647144999495,0.4271068,"[-0.00309934 -0.00401082 -0.00045376 -0.00109643 -0.06712736  0.02647208
 -0.00321286  0.00445936  0.05921846  0.04808744  0.0656813 ]"
392,2021-07-30,-1,15763.0498046875,15885.150390625,-0.0087460001364197,0.7663034904014717,0.4094224,"[ 0.00547782  0.00152936 -0.0005043  -0.0020091   0.02091335  0.18718621
  0.00322954 -0.00458572 -0.09232826 -0.11223616  0.01354715]"
393,2021-08-02,1,15885.150390625,16130.75,0.0144609558824162,0.777384971368709,0.42820653,"[-0.00433714 -0.00228154  0.00016903 -0.00218267 -0.03169834  0.01083545
 -0.00143557  0.00660637  0.03701077  0.08061156  0.0327199 ]"
399,2021-08-10,-1,16280.099609375,16282.25,-0.0011320870680521,0.7765049038957244,0.5225553,"[ 0.0071307   0.00228284  0.00198242  0.00029142  0.04187837  0.10079408
  0.0022056  -0.00129659  0.01049099 -0.04296114  0.0105541 ]"
400,2021-08-11,-1,16282.25,16364.400390625,-0.0060453954843464,0.7718106246561403,0.6602348,"[ 0.00971894  0.00166489  0.00116462  0.00047465  0.01531751  0.13521457
  0.00468634 -0.00253213  0.03092543 -0.00067596  0.07507345]"
401,2021-08-12,-1,16364.400390625,16529.099609375,-0.0110644823408473,0.763270939629154,0.4739444,"[ 0.00418366  0.00030721  0.00173454  0.00046414  0.03469928 -0.00103658
  0.00364789 -0.00362512  0.02673548 -0.03500181  0.05263322]"
403,2021-08-16,-1,16563.05078125,16614.599609375,-0.0041122785775284,0.7601321568952671,0.49780288,"[ 5.04894786e-03  2.39380928e-03  2.21463685e-03 -9.30109194e-05
  2.62647951e-02  1.01640671e-01  1.47090386e-03 -4.37623689e-03
  2.64557050e-02  1.08199332e-01 -1.60619174e-01]"
404,2021-08-17,-1,16614.599609375,16568.849609375,0.0017536023181795,0.7614651264077215,0.45409876,"[ 0.0055828   0.00282631  0.00158374 -0.00018254  0.02716464  0.10347363
  0.00212386 -0.00393863 -0.01017469  0.10318844 -0.16675132]"
405,2021-08-18,-1,16568.849609375,16450.5,0.0061428984006249,0.766142729314863,0.48195943,"[ 5.44379212e-03  2.48510891e-03  2.19928740e-03  9.02436833e-05
  2.61472806e-02  1.77510178e-02  1.81749260e-03 -6.24668673e-03
  3.29696191e-02  9.77012124e-02 -8.76014393e-02]"
406,2021-08-20,-1,16450.5,16496.44921875,-0.0037931806783988,0.7632366115171302,0.60794425,"[ 0.00642738  0.00160162  0.00347313  0.00056352  0.01760864 -0.06477208
  0.00264285 -0.00425845  0.07830805  0.10996952  0.06717758]"
407,2021-08-23,-1,16496.44921875,16624.599609375,-0.0087683620836017,0.7565442765518867,0.6602948,"[ 0.00779298  0.0021902   0.00266085  0.00030415  0.01614307  0.12823404
  0.0025758  -0.00454824  0.04097161  0.09249106 -0.01772325]"
408,2021-08-24,-1,16624.599609375,16634.650390625,-0.0016045728309951,0.7553303461602867,0.49137998,"[ 0.00517106  0.00119898  0.00138702 -0.00105075  0.0311212  -0.09405999
  0.00281029 -0.00485512  0.0152958   0.09576709  0.04939189]"
409,2021-08-25,-1,16634.650390625,16636.900390625,-0.0011352598309651,0.754472849959182,0.8025365,"[ 0.00847994  0.00191804  0.0018025   0.00024069  0.00992047  0.21668036
  0.00391187 -0.00347913  0.0521234   0.06724726  0.05448857]"
410,2021-08-26,-1,16636.900390625,16705.19921875,-0.0051052615884799,0.7506210686987344,0.77566296,"[ 0.01022277  0.00155815  0.00202893  0.00146222 -0.00150258  0.13454694
  0.00358133 -0.00292808  0.08409932  0.08977988  0.06361154]"
414,2021-09-01,1,17076.25,17234.150390625,0.0082467837273991,0.756811278313522,0.4862941,"[-0.00763932 -0.00550501 -0.00514274 -0.00272488  0.03388668  0.10321396
 -0.00179428  0.00271665 -0.02940249  0.10190763 -0.00541082]"
415,2021-09-02,-1,17234.150390625,17323.599609375,-0.0061902308336974,0.7521264418032158,0.55053467,"[ 0.00378037  0.00135455  0.00040402 -0.00264173  0.02812782 -0.12303586
  0.00226317 -0.00504427 -0.00852092  0.12060201  0.14404302]"
416,2021-09-03,-1,17323.599609375,17377.80078125,-0.0041287476677576,0.7490211015107618,0.62300277,"[ 0.00352931  0.00182074  0.00069163 -0.00170902  0.04290651 -0.02253668
  0.00167097 -0.00496212 -0.03006027  0.09527671  0.14717248]"
417,2021-09-06,-1,17377.80078125,17362.099609375,-9.648107533025812e-05,0.7489488351494431,0.46177194,"[ 0.00548546  0.0025041   0.00080589 -0.00041198 -0.01074535  0.11246759
  0.00133914 -0.00384201 -0.03485626  0.10584701 -0.10602416]"
418,2021-09-07,-1,17362.099609375,17353.5,-0.0005046907016731,0.7485708476363142,0.8237697,"[ 0.00723878  0.00220822  0.00228331  0.00060816  0.00513564  0.19266316
  0.00286378 -0.00351214  0.04404734  0.09655026  0.08448067]"
419,2021-09-08,-1,17353.5,17369.25,-0.0019075978909153,0.7471428754661624,0.57483983,"[ 7.47073111e-03  2.92104838e-03  1.72348367e-03  9.98237019e-05
  1.34441320e-02  1.59542612e-01  2.27865453e-03 -3.09103312e-03
  9.44955326e-03  9.80579061e-02 -1.06259585e-01]"
420,2021-09-09,-1,17369.25,17355.30078125,-0.0001969014925802,0.7469957619188125,0.7349077,"[ 0.00863239  0.00240935  0.00228204  0.00046546  0.02411719  0.11459992
  0.00314126 -0.00222329  0.04947543  0.1106829   0.03212252]"
421,2021-09-13,-1,17355.30078125,17380.0,-0.002423151293159,0.7451856781723345,0.7837465,"[ 0.0098489   0.00224394  0.00231992  0.00044252  0.00605496  0.2092607
  0.00405153 -0.00314723  0.05300318  0.09468684  0.01577872]"
422,2021-09-14,-1,17380.0,17519.44921875,-0.0090235453826237,0.7384614613868652,0.5898775,"[ 0.00875927  0.00326482  0.00234491  0.00014206 -0.01988992  0.11354828
  0.0021213  -0.00340577  0.03767311  0.09334266 -0.03722575]"
423,2021-09-15,-1,17519.44921875,17629.5,-0.0072816347635072,0.7330842547381202,0.44406876,"[ 0.00259489  0.00081546  0.00168272 -0.00264994  0.00095213 -0.12156643
  0.00224826 -0.00353636  0.02556196  0.09601404  0.05274953]"
425,2021-09-17,-1,17585.150390625,17396.900390625,0.009705054879733,0.7401988776618219,0.7837066,"[ 0.00813261  0.00208845  0.00396415  0.00029771 -0.0040418   0.10355858
  0.00333932 -0.00257836  0.065299    0.09446912  0.11997533]"
426,2021-09-20,-1,17396.900390625,17562.0,-0.010490173862464,0.7324340627423486,0.6021646,"[ 0.00585417  0.00161286  0.00345331 -0.00046646  0.03780373 -0.05501134
  0.00288633 -0.00330585  0.06181502  0.08987161  0.06844875]"
428,2021-09-22,-1,17546.650390625,17822.94921875,-0.0167465283671819,0.7201683349335435,0.74747545,"[ 0.01136401  0.00220883  0.00327821  0.00071944  0.00551231  0.20956186
  0.00421887 -0.00413786  0.04491531  0.06898862  0.01164335]"
429,2021-09-23,-1,17822.94921875,17853.19921875,-0.0026972499684943,0.7182258609148333,0.51117784,"[ 0.00556596  0.00220008  0.00333502 -0.00063072  0.00246954 -0.10290968
  0.00369972 -0.00424656  0.04623547  0.11156861  0.05468789]"
430,2021-09-24,-1,17853.19921875,17855.099609375,-0.0011064453827975,0.7174311832272183,0.5004767,"[ 0.00620843  0.00078992  0.00227995 -0.0002659  -0.01861665  0.11216989
  0.00149918 -0.00453882  0.01794816  0.09788072 -0.10408063]"
431,2021-09-27,1,17855.099609375,17748.599609375,-0.0069646824901543,0.7124345028275051,0.37574828,"[-0.01061979 -0.00544408 -0.00525579 -0.00329664  0.04252263  0.01078943
 -0.00253092  0.00074399 -0.02412873  0.04712032  0.02365914]"
432,2021-09-28,-1,17748.599609375,17711.30078125,0.0011015082285871,0.7132192552946991,0.5611637,"[ 0.00536701  0.00188835  0.00240556  0.00152608  0.02282413 -0.01589968
  0.00310535 -0.00195423  0.02565574 -0.01828558  0.1453285 ]"
433,2021-09-29,-1,17711.30078125,17618.150390625,0.0042593760207388,0.7162571242882305,0.6394631,"[ 0.00774648  0.00221568  0.00191467  0.00089912  0.00960567  0.08194704
  0.00394184 -0.00128761  0.03756974 -0.02118316  0.12689116]"
436,2021-10-04,1,17691.25,17822.30078125,0.0064076609199463,0.7208466570721654,0.4549648,"[-0.00554844 -0.0055599  -0.00203321 -0.0036545   0.02866023  0.04602181
 -0.00357398  0.00012044 -0.07546029  0.1127483   0.06105563]"
446,2021-10-19,-1,18418.75,18266.599609375,0.00726062521208,0.7260804544845473,0.38902745,"[ 0.00516272  0.00142269  0.00291831 -0.00077892 -0.01471952  0.01172614
  0.00201487 -0.00577247  0.03334315  0.07446696 -0.10995898]"
448,2021-10-21,-1,18178.099609375,18114.900390625,0.0024766680845673,0.7278787147729974,0.5902455,"[ 0.00634014  0.00073674  0.0023962  -0.00047746  0.01592927 -0.0183016
  0.00202318 -0.00575046  0.07385257  0.06673753  0.05755687]"
449,2021-10-22,-1,18114.900390625,18125.400390625,-0.0015796333280106,0.7267289332963923,0.7410813,"[ 0.00685573  0.00145848  0.00255268  0.0002698   0.01502441  0.01921626
  0.00253997 -0.00543934  0.1120336   0.08124967  0.11611753]"
450,2021-10-25,-1,18125.400390625,18268.400390625,-0.0088894808897001,0.7202686903318618,0.8567482,"[ 0.00692464  0.00033314  0.00235702 -0.0005924  -0.00867429  0.23084639
  0.00379389 -0.00466239  0.04961963  0.07050019  0.11709989]"
451,2021-10-26,-1,18268.400390625,18210.94921875,0.0021448386638428,0.7218135504672412,0.5229241,"[ 0.00388522  0.00095502  0.0012953  -0.00072389  0.00543382 -0.10015249
  0.00261192 -0.00747809  0.02468728  0.08890996  0.11429756]"
452,2021-10-27,-1,18210.94921875,17857.25,0.0184223384240636,0.7351110439730236,0.50350857,"[ 0.00685281  0.00184772  0.00329798  0.00230781  0.02490529 -0.00811432
  0.003031   -0.00587132  0.06830699  0.04453599 -0.02679388]"
455,2021-11-01,1,17929.650390625,17888.94921875,-0.0032700482713417,0.7327071953744354,0.37580448,"[-0.00562724 -0.00584624 -0.00186092 -0.00280152  0.00262566  0.02135397
 -0.00377467  0.00231977  0.02246859  0.04718324 -0.00242488]"
456,2021-11-02,1,17888.94921875,17829.19921875,-0.0043400508475575,0.7295272088901391,0.46082357,"[-0.00941124 -0.00690993 -0.00180343 -0.00283817  0.0398275   0.15076908
 -0.00411796  0.00242977  0.01887746  0.03037346 -0.05856171]"
457,2021-11-03,1,17829.19921875,17916.80078125,0.0039133761659847,0.732382123281847,0.4648851,"[-0.0088654  -0.00639964 -0.00162937 -0.00309366  0.00992342  0.15204665
 -0.0040119   0.00219294  0.06070356  0.00440891 -0.04257914]"
458,2021-11-04,1,17916.80078125,18068.55078125,0.0074697040421863,0.7378528009885504,0.4609404,"[-0.0051539  -0.00375829 -0.00103208 -0.00160196  0.0616967  -0.00321761
 -0.00413756  0.00565837  0.07468106 -0.03425119  0.06986814]"
460,2021-11-09,-1,18044.25,18017.19921875,0.0004991358050348,0.738221089740369,0.6057103,"[ 0.0066758   0.00244971  0.00104118  0.00089871  0.01726023  0.18084619
  0.00466613 -0.00767073 -0.02162719  0.00652576  0.02544202]"
461,2021-11-10,-1,18017.19921875,17873.599609375,0.0069701405102719,0.7433665944635055,0.45640785,"[ 0.00619248  0.00212741  0.00119079  0.00112054  0.01744459  0.09038253
  0.00455033 -0.00797552 -0.04960474 -0.03577383  0.03755076]"
462,2021-11-11,-1,17873.599609375,18102.75,-0.0138206066843304,0.7330928171391552,0.40036997,"[ 0.00395444  0.00116703  0.00033791 -0.00015279 -0.00832838 -0.03497575
  0.00277695 -0.00580348 -0.0213507   0.01026704  0.06327521]"
464,2021-11-15,-1,18109.44921875,17999.19921875,0.0050879819517564,0.7368227801617215,0.6186874,"[ 0.00833816  0.00306376  0.00186754  0.00081515  0.00802522  0.1794499
  0.00478195 -0.00468028 -0.02641704 -0.00210436  0.05634489]"
465,2021-11-16,1,17999.19921875,17898.650390625,-0.0065862945291619,0.7319698483157804,0.43218744,"[-0.00561732 -0.00576617 -0.00219174 -0.00305614 -0.02764584  0.03363264
 -0.00344377  0.00263267  0.00747195  0.07125715  0.06272528]"
466,2021-11-17,1,17898.650390625,17764.80078125,-0.0084781956434608,0.7257640647366448,0.3518288,"[-0.0057748  -0.00574714 -0.00059708 -0.00326201  0.02006106  0.02781074
 -0.0033966   0.00239885  0.00498069  0.03714679 -0.02398042]"
469,2021-11-23,-1,17503.349609375,17415.05078125,0.0040446817378146,0.7286995493952472,0.4457037,"[ 0.00286124  0.00105095 -0.00057676 -0.00104601  0.01648857  0.03746326
  0.00255429 -0.01002143 -0.02002281 -0.01621327  0.04396314]"
471,2021-11-25,-1,17536.25,17026.44921875,0.0280712541877539,0.7491550596728229,0.6709262,"[ 0.00349049  0.00139143 -0.00107508 -0.00084243  0.0161046   0.07406885
  0.00242754 -0.00908598  0.10641716  0.01175155  0.07707557]"
472,2021-11-26,1,17026.44921875,17053.94921875,0.000615134174289,0.7496158905518692,0.48409057,"[-0.00652709 -0.0062567  -0.00293386 -0.00193752 -0.02901344 -0.06248696
 -0.00430982  0.00412956  0.22303209 -0.00916803  0.07737361]"
473,2021-11-29,-1,17053.94921875,16983.19921875,0.003148599194972,0.751976130541399,0.76332396,"[ 9.03169287e-03  2.86140678e-03  2.26007403e-03  1.65518710e-04
  6.32569500e-03  1.71155892e-01  3.32682191e-03 -7.87749926e-03
  6.57859768e-03  9.29571114e-02  8.73361481e-02]"
474,2021-11-30,1,16983.19921875,17166.900390625,0.0098166411704214,0.7593580103836459,0.6714482,"[-8.02893823e-03 -5.22727744e-03 -2.54922591e-03 -2.06487475e-04
  1.12130291e-02  1.63159540e-01 -3.66877234e-03  5.13689691e-03
  2.10816509e-01 -1.83197897e-02  1.69339721e-02]"
475,2021-12-01,-1,17166.900390625,17401.650390625,-0.0146745711024337,0.7482147572680685,0.5485718,"[ 0.0047421   0.00150554  0.00081169 -0.00198687  0.00124723 -0.0215545
  0.0041843  -0.00955767  0.00735067  0.10211434  0.07051248]"
476,2021-12-02,-1,17401.650390625,17196.69921875,0.0107776858673942,0.7562787808832524,0.586714,"[ 0.00421565  0.00401613  0.00054056 -0.00126188  0.00756373  0.0070861
  0.0045193  -0.00859409 -0.03525355  0.11314373  0.10153585]"
477,2021-12-03,1,17196.69921875,16912.25,-0.0175409195759996,0.7430129556107442,0.4882719,"[-0.00812713 -0.00613284 -0.00297808 -0.00185477  0.03018105 -0.01514667
 -0.00522019  0.00658455  0.23486153 -0.02345254 -0.02263174]"
478,2021-12-06,-1,16912.25,17176.69921875,-0.0166365485816493,0.7306517844779311,0.5548051,"[ 0.00458294  0.00216747 -0.00011452 -0.00116602  0.00258254 -0.07930159
  0.00219141 -0.00847578  0.05664943  0.07607053  0.11041619]"
479,2021-12-07,1,17176.69921875,17469.75,0.0160609485278817,0.7423867451802361,0.6093161,"[-0.00613714 -0.00511874 -0.00251327 -0.00112808  0.00260405  0.17773776
 -0.00416451  0.00653405  0.22546904 -0.03581623 -0.05033953]"
480,2021-12-08,-1,17469.75,17516.849609375,-0.0036960665936833,0.739642834331782,0.44120854,"[ 0.00318698  0.00344496  0.00053404 -0.00167342  0.01674485 -0.06462512
  0.00211623 -0.00768277  0.05833563  0.1212057  -0.07958103]"
481,2021-12-09,-1,17516.849609375,17511.30078125,-0.0006832291051907,0.7391374888199207,0.63437253,"[ 0.00722548  0.00318509  0.00168836  0.00029403  0.01916634  0.12652352
  0.00408362 -0.00762518 -0.01845671  0.09905196  0.01003352]"
482,2021-12-10,-1,17511.30078125,17368.25,0.0071690551168631,0.7444364062162104,0.56803125,"[ 0.00639082  0.00266345  0.00145647  0.00023036  0.01120347  0.12186718
  0.00194513 -0.00852752  0.03836646  0.10139237 -0.09815945]"
484,2021-12-14,-1,17324.900390625,17221.400390625,0.0049740603216401,0.7481392778063549,0.6156842,"[ 0.00785873  0.0030391   0.00253523  0.00165455  0.03126851  0.06608032
  0.00325838 -0.00456343  0.02057876  0.07073777  0.0240338 ]"
489,2021-12-21,-1,16770.849609375,16955.44921875,-0.0120071709945933,0.7391562415699624,0.44056296,"[ 0.00283542  0.00036073 -0.00021535 -0.00210072  0.03338783 -0.03319805
  0.00208504 -0.00961727 -0.02049719 -0.03124067  0.10956068]"
490,2021-12-22,-1,16955.44921875,17072.599609375,-0.0079093062126275,0.7333100285164107,0.44468042,"[ 0.002744    0.00081104 -0.00063418 -0.00159058 -0.01942241  0.07075627
  0.00201425 -0.0092319  -0.0066224  -0.02976323  0.04641706]"
491,2021-12-23,-1,17072.599609375,17003.75,0.0030327548791803,0.7355339780833458,0.41252986,"[ 0.00215106  0.00106419 -0.00137942 -0.00087415 -0.0138468   0.00332138
  0.00221898 -0.00968588  0.03413245 -0.01813359  0.02435913]"
492,2021-12-24,1,17003.75,17086.25,0.0038518709108284,0.7383671600174508,0.50116915,"[-0.00746597 -0.00408508 -0.00111669 -0.00183999 -0.01710908  0.05268893
 -0.00442699  0.00593038  0.13121553  0.00680916  0.03838024]"
495,2021-12-29,-1,17213.599609375,17203.94921875,-0.0004393740505185,0.7380427406475841,0.49106407,"[ 0.00557449  0.00120662  0.00164406  0.00042218  0.04051406  0.18198815
  0.00263351 -0.0057837  -0.032231   -0.03661322 -0.05749356]"
496,2021-12-30,-1,17203.94921875,17354.05078125,-0.0097248317576065,0.7308653991648636,0.5534296,"[ 0.00801785  0.00295576  0.00158287  0.00118276  0.00351352  0.18433733
  0.00500432 -0.00332184 -0.04309501 -0.01073466  0.0147842 ]"
499,2022-01-04,-1,17805.25,17925.25,-0.007739585234692,0.72520880411294,0.7010355,"[ 0.00409597  0.00166587  0.00076523 -0.00188467  0.02758563 -0.06994275
  0.00217209 -0.00518457  0.04565995  0.11639807  0.19050219]"
500,2022-01-05,-1,17925.25,17745.900390625,0.0090054174627968,0.7317396121416727,0.53884983,"[ 0.00368628  0.0009909  -0.0001526  -0.00252351  0.03413449 -0.08159556
  0.00161126 -0.00540693 -0.03346253  0.09976139  0.13260414]"
502,2022-01-07,-1,17812.69921875,18003.30078125,-0.0117003189218717,0.7231780253118484,0.5470368,"[ 0.00555658  0.00286952  0.00169542 -0.00018972  0.05486877  0.0983614
  0.0024785  -0.00438803 -0.02609432  0.09785843 -0.07518224]"
506,2022-01-13,-1,18257.80078125,18255.75,-0.0008876764362493,0.7225360772195657,0.5044718,"[ 0.0070066   0.00282137  0.00225145 -0.00134085  0.01423431  0.11533477
  0.00228466 -0.00280232 -0.01054126  0.10161684 -0.11559629]"
507,2022-01-14,-1,18255.75,18308.099609375,-0.0038675682661627,0.7197416196161536,0.45539346,"[ 6.90780002e-03  3.36996782e-03  1.39013083e-03  3.56242185e-05
 -2.48747485e-02  1.14759030e-01  1.83918192e-03 -2.69074239e-03
 -8.90045794e-03  1.00432192e-01 -1.26077018e-01]"
508,2022-01-17,-1,18308.099609375,18113.05078125,0.0096536905679233,0.726689782500784,0.46345958,"[ 4.49307397e-03  2.99066714e-03  1.44313865e-03  3.06785302e-05
  3.87837352e-02  1.09027049e-01  1.71944374e-03 -3.71631483e-03
 -9.90401062e-03  9.48989010e-02 -1.65509285e-01]"
512,2022-01-21,-1,17617.150390625,17149.099609375,0.0255679051873834,0.7452697179604043,0.45823243,"[ 0.00484555  0.00140694  0.00089384 -0.00037577  0.02839223 -0.11451912
  0.00208734 -0.00648082  0.08454174  0.08031401 -0.01207602]"
514,2022-01-25,-1,17277.94921875,17110.150390625,0.0087117329146276,0.7517623086926354,0.647641,"[ 0.00436182  0.00130818  0.00034875 -0.00159137 -0.00016715  0.03470546
  0.00185664 -0.01024531  0.03256992  0.10746118  0.08783037]"
515,2022-01-27,1,17110.150390625,17101.94921875,-0.0014793161771093,0.7506502145480454,0.5216169,"[-0.00727353 -0.00745184 -0.00337358 -0.00157547 -0.07482875  0.04996182
 -0.0049099   0.00138871  0.23661404 -0.00398516  0.03486183]"
516,2022-01-28,-1,17101.94921875,17339.849609375,-0.0149107178709298,0.7394574809791665,0.72245914,"[ 0.01020576  0.00342512  0.00224605 -0.00038159  0.00954428  0.19177415
  0.00391853 -0.00819384 -0.03522195  0.08501188  0.07092823]"
517,2022-01-31,-1,17339.849609375,17576.849609375,-0.0146679386118702,0.7286111640420759,0.64951587,"[ 0.00503301  0.00180326  0.00162001 -0.00137061  0.00146508  0.02584193
  0.00372454 -0.00896368  0.02653696  0.12289968  0.08172317]"
518,2022-02-01,-1,17576.849609375,17780.0,-0.0125578385853995,0.7194613826525155,0.55516565,"[ 0.00381958  0.0034607   0.00217331 -0.00284789  0.00937469 -0.02787488
  0.00317405 -0.00590673  0.0904771   0.11064303 -0.02052983]"
519,2022-02-02,-1,17780.0,17560.19921875,0.0113622486642294,0.7276360817865237,0.6463879,"[ 0.00433219  0.00334858  0.00065822 -0.00217089  0.03326763  0.02379668
  0.00292409 -0.00816529  0.05789642  0.12325272  0.01804501]"
521,2022-02-04,-1,17516.30078125,17213.599609375,0.0162811129276234,0.7394828070043036,0.6147115,"[ 0.00564992  0.00299276  0.00140294 -0.0006242   0.03996512  0.04825113
  0.00216005 -0.00959748  0.03310468  0.1031816  -0.00097751]"
522,2022-02-07,-1,17213.599609375,17266.75,-0.0040876976246184,0.7364600248906659,0.564383,"[ 0.00334595  0.00070808 -0.00052394 -0.0030127   0.01704174 -0.03195314
  0.00159814 -0.01048047 -0.01323532  0.09831636  0.11337576]"
523,2022-02-08,-1,17266.75,17463.80078125,-0.0124121523303458,0.7273189708765126,0.6777842,"[ 0.00690093  0.00212182  0.00044257 -0.00098858  0.02358407  0.16202179
  0.00229336 -0.00937333 -0.02077562  0.09784872  0.02450597]"
524,2022-02-09,-1,17463.80078125,17605.849609375,-0.009133901085124,0.7206757113391924,0.714336,"[ 0.00352311  0.00167046 -0.00016989 -0.0015806   0.051743    0.11583359
  0.00300499 -0.00905524 -0.00757354  0.114753    0.0529846 ]"
525,2022-02-10,1,17605.849609375,17374.75,-0.0141262969128136,0.7104952322629617,0.44676796,"[-0.00660102 -0.00493829 -0.002499   -0.0012544   0.00489261  0.00864034
 -0.00406501  0.00917659  0.06514042 -0.02923255  0.10531955]"
526,2022-02-11,-1,17374.75,16842.80078125,0.0296162228952934,0.7315374174277048,0.6431051,"[ 0.00251692  0.00137134  0.00028994 -0.00186804  0.01420038  0.00400116
  0.00231276 -0.01051107  0.02481132  0.09492429  0.12185358]"
528,2022-02-15,1,17352.44921875,17322.19921875,-0.0027432697608654,0.7295306129515338,0.54557633,"[-0.00827777 -0.00525167 -0.003153   -0.00134995  0.03624362  0.07640292
 -0.00454038  0.00752243  0.08465782 -0.01481278  0.07594639]"
529,2022-02-16,1,17322.19921875,17304.599609375,-0.0020160147191904,0.7280598684977234,0.43537912,"[-0.00829679 -0.00523653 -0.00110709 -0.00298963 -0.01320226  0.04926583
 -0.00293708  0.00593377  0.05338589  0.07033097 -0.01195667]"
530,2022-02-17,-1,17304.599609375,17276.30078125,0.0006353356196504,0.728522430865418,0.6526426,"[ 0.00670137  0.00088887  0.00033949 -0.00069049  0.01995724  0.23901449
  0.00304644 -0.00912128 -0.01678316  0.00280963  0.01727751]"
531,2022-02-18,1,17276.30078125,17206.650390625,-0.0050315569581071,0.72485682875926,0.4649409,"[-7.37826684e-03 -5.78041692e-03  4.66251125e-05 -2.94959630e-03
  4.17295027e-02  2.83807163e-02 -3.20528184e-03  4.27611815e-03
  4.53407960e-02 -4.24852505e-02  1.04777244e-01]"
534,2022-02-23,-1,17063.25,16247.9501953125,0.0467810384708364,0.7587663839512955,0.38678384,"[ 5.94191571e-03  1.83775466e-03  9.72457798e-05 -8.78619931e-04
  1.36912798e-02  6.95850215e-02  2.69833080e-03 -1.00038155e-02
 -2.99657630e-02 -3.42358350e-02 -2.11861803e-02]"
