end_date,Close,High,Low,Open,Volume,ret_1d,ma_5,ma_20,ma_diff,vol_20,momentum
2021-01-07,0.083488174,0.054333866,0.05392642,0.05495461,0.072737575,0.117937654,0.053312734,0.10237641,0.07957138,0.17718533,0.1501758
2021-01-14,0.08016835,0.05395323,0.05182176,0.05453315,0.07112996,0.11538273,0.050195478,0.103073,0.08117371,0.17951304,0.1590556
2021-01-21,0.07831342,0.055586964,0.049457736,0.055552714,0.07027599,0.11415728,0.049112976,0.10384907,0.08572262,0.18051341,0.15745774
2021-01-29,0.07655003,0.058258757,0.046603955,0.05632347,0.07520245,0.116302796,0.048908103,0.10037315,0.087175675,0.17768289,0.15661868
2021-02-05,0.07417198,0.057863526,0.044308383,0.0547458,0.07403007,0.11055582,0.045633543,0.098611705,0.089351416,0.19190381,0.15882392
2021-02-12,0.07579719,0.05848152,0.043905668,0.05501103,0.07337549,0.11177247,0.04655298,0.09754041,0.090132765,0.19199783,0.15543272
2021-02-19,0.07656383,0.05822106,0.0438667,0.055117097,0.073543176,0.1109905,0.04803931,0.09716186,0.09052686,0.19360113,0.15236847
2021-02-26,0.075835876,0.05839886,0.04351319,0.056279108,0.07795291,0.109577805,0.048375323,0.094928525,0.08856201,0.1917817,0.15479466
2021-03-05,0.07711509,0.057308625,0.04297834,0.057129014,0.07950512,0.111658506,0.05202696,0.092788324,0.088718675,0.18801577,0.15275553
2021-03-15,0.07736036,0.057765055,0.04406675,0.059423983,0.08020326,0.11314827,0.05465052,0.09069524,0.08906287,0.18351446,0.15010919
2021-03-22,0.07894733,0.05743809,0.043982208,0.062109713,0.0809198,0.11572776,0.057304744,0.089831434,0.085668996,0.1757208,0.1523491
2021-03-30,0.078795716,0.057538193,0.04442317,0.062514916,0.084809445,0.11535859,0.05895432,0.08846341,0.08904424,0.17309047,0.14700755
2021-04-07,0.07791196,0.056572184,0.04522368,0.06299276,0.08391689,0.11341689,0.06060031,0.086763985,0.092944205,0.17297532,0.14668183
2021-04-15,0.08050924,0.05678951,0.04616261,0.06442585,0.08943869,0.11842254,0.06523119,0.08643569,0.09470114,0.16052079,0.1373628
2021-04-23,0.084120125,0.055888366,0.047602955,0.06518446,0.08924038,0.12124098,0.06666434,0.08642607,0.0908275,0.15039146,0.14241345
2021-04-30,0.083525434,0.05242507,0.048787225,0.06317965,0.082090504,0.12039616,0.06455637,0.08687184,0.08934945,0.15539879,0.15341948
2021-05-07,0.087613754,0.05483943,0.051267017,0.06649581,0.08162299,0.12530382,0.06882693,0.08868104,0.085725956,0.14438401,0.1452392
2021-05-17,0.088035785,0.054925505,0.052023496,0.06948032,0.087043546,0.12855536,0.070635036,0.09076555,0.08743115,0.1326578,0.13844642
2021-05-24,0.090567105,0.05430309,0.051883686,0.070567094,0.08705604,0.13182692,0.07138639,0.0931036,0.082181886,0.12115677,0.14596753
2021-05-31,0.09193958,0.053808402,0.052746918,0.06872606,0.081702285,0.13261594,0.06920618,0.0963427,0.08058602,0.11699907,0.15532684
2021-06-07,0.09032105,0.05394587,0.05369286,0.067820795,0.077585466,0.13008928,0.06630456,0.09649853,0.08132382,0.12863599,0.15378173
2021-06-14,0.09143128,0.052577667,0.052829247,0.06577331,0.07531666,0.12886785,0.06519467,0.09739576,0.08344295,0.13897815,0.14819242
2021-06-21,0.093249135,0.052549493,0.053332817,0.06629434,0.0747293,0.1269203,0.063858174,0.09880416,0.08694867,0.1408283,0.14248534
2021-06-28,0.09575479,0.05238551,0.05480825,0.06928352,0.07038753,0.12611948,0.06455788,0.099838935,0.08465315,0.13966885,0.14254208
2021-07-05,0.09548399,0.051077943,0.057450764,0.07105422,0.06989626,0.12966207,0.06436704,0.10069024,0.08351999,0.13719957,0.13959791
2021-07-12,0.09661208,0.04937196,0.059840564,0.07195261,0.06728834,0.12941779,0.06500352,0.10109096,0.08280615,0.13827306,0.13834305
2021-07-19,0.09456157,0.047554955,0.061864562,0.07220531,0.066501364,0.1300902,0.06501891,0.101378836,0.083238415,0.1403643,0.13722165
2021-07-27,0.09850651,0.04828463,0.064785264,0.07605342,0.06610561,0.12922117,0.068461,0.10166383,0.082755946,0.13728155,0.12688114
2021-08-03,0.098878555,0.045522977,0.06570719,0.07574891,0.06646143,0.13617124,0.06792871,0.10099293,0.08387982,0.13231027,0.12639795
2021-08-10,0.1002773,0.045512185,0.0659324,0.07349468,0.06254288,0.13376838,0.067041665,0.10191961,0.0825356,0.13008799,0.13688734
2021-08-17,0.09944436,0.045044366,0.06527294,0.0724255,0.060314715,0.12945491,0.0646845,0.10000858,0.08638931,0.13959613,0.13736464
2021-08-25,0.101133935,0.04391232,0.064896695,0.073619984,0.05937088,0.12934086,0.06636843,0.10091408,0.08987341,0.14427066,0.12629868
2021-09-01,0.10286752,0.043454893,0.064234525,0.073479004,0.060303178,0.1283807,0.06818529,0.10311056,0.089571044,0.13644712,0.12996617
2021-09-08,0.099704765,0.04340997,0.06296959,0.07226823,0.058027115,0.12732986,0.06562193,0.1016089,0.08751496,0.13766888,0.14387576
2021-09-16,0.09824171,0.042780552,0.062391613,0.06799425,0.05654224,0.1283101,0.06396082,0.10072748,0.08646129,0.1474361,0.14515388
2021-09-23,0.095809504,0.041888442,0.060043767,0.0642264,0.05857703,0.13167177,0.061867673,0.099921994,0.08755336,0.15894362,0.1394965
2021-09-30,0.098738775,0.043767743,0.056076713,0.06340016,0.05829267,0.12991254,0.0619721,0.09978301,0.08432467,0.1616457,0.142086
2021-10-07,0.09865961,0.046436403,0.055812795,0.06451657,0.05688078,0.12768623,0.060466923,0.100624435,0.0822155,0.16343816,0.1432626
2021-10-14,0.09741914,0.048207283,0.0537804,0.06326518,0.05667408,0.12823012,0.057926223,0.101641804,0.08073797,0.15881062,0.15330723
2021-10-22,0.09476958,0.048914127,0.051792197,0.061131034,0.055240758,0.125332,0.054363735,0.10330671,0.08059134,0.16903152,0.15552703
2021-10-29,0.09347501,0.05014621,0.049640723,0.062194064,0.055699542,0.12211602,0.05379581,0.10327194,0.07895097,0.17837407,0.15233567
2021-11-08,0.093728505,0.05012079,0.050788358,0.063559085,0.058330525,0.12302875,0.05438453,0.10109029,0.08053082,0.18056211,0.14387621
2021-11-15,0.095947206,0.049936008,0.051383298,0.06507124,0.059019513,0.12676308,0.057531398,0.10232755,0.078818925,0.17806016,0.13514157
2021-11-23,0.09658891,0.052428417,0.053054735,0.067951106,0.06079182,0.124161005,0.059220556,0.10243968,0.076837055,0.16721219,0.13931456
2021-11-30,0.095585845,0.052594192,0.051195018,0.06815289,0.06077571,0.1221785,0.0585043,0.09591839,0.10275399,0.16332074,0.12902044
2021-12-07,0.091888875,0.051121496,0.04925137,0.0667647,0.06341821,0.12056923,0.057602808,0.091928266,0.13041729,0.15876715,0.11827068
2021-12-14,0.08997717,0.049689267,0.048252605,0.06678608,0.061767653,0.12113483,0.057757426,0.09222845,0.12977141,0.16348463,0.11915038
2021-12-21,0.090810224,0.051916484,0.049002342,0.069278724,0.060462844,0.11713711,0.058493666,0.09307217,0.12898411,0.15424675,0.12659559
2021-12-28,0.08739061,0.051520213,0.05127838,0.068040766,0.05903737,0.1127384,0.056947947,0.09228622,0.13551241,0.15325734,0.13199043
2022-01-04,0.08661627,0.050282896,0.049468532,0.06469042,0.056680616,0.11638909,0.056077227,0.09150023,0.13435064,0.15668382,0.13726029
2022-01-11,0.08563763,0.049431633,0.048782177,0.06359449,0.0542297,0.1128425,0.0555546,0.089490205,0.13411014,0.17056368,0.13576329
2022-01-18,0.08602481,0.04835887,0.048253465,0.06244689,0.05480633,0.11478124,0.055134516,0.08801936,0.13336994,0.17136897,0.13743556
2022-01-25,0.08791748,0.04954437,0.048308425,0.061999895,0.05148479,0.11177314,0.05611884,0.087358944,0.13524255,0.17369565,0.13655601
2022-02-02,0.0844051,0.047555823,0.044746194,0.05852146,0.046005,0.10730614,0.054516774,0.08418056,0.15669642,0.18008024,0.13598631
2022-02-09,0.08075082,0.047156323,0.044221357,0.05758605,0.044297967,0.10713573,0.05150431,0.08197539,0.15556186,0.18511467,0.1446955
2022-02-16,0.07900644,0.044858813,0.042923413,0.056187578,0.044216737,0.10768817,0.050537538,0.08184815,0.15637752,0.19298579,0.14336993
2022-02-23,0.07967885,0.045067143,0.045362514,0.05792668,0.044185895,0.11010371,0.050965603,0.08641445,0.13645567,0.19562756,0.14821191
2022-03-03,0.08284974,0.04712305,0.045625836,0.05861261,0.04245596,0.10807677,0.05256552,0.08639357,0.13354822,0.1937529,0.14899582
2022-03-10,0.082246445,0.04794983,0.044231467,0.057345245,0.045268472,0.10403677,0.052755706,0.08303476,0.1534194,0.18415053,0.1455614
2022-03-17,0.078065015,0.04465238,0.042191617,0.053525314,0.044811726,0.10419782,0.05056488,0.08057595,0.15403482,0.19304596,0.15433452
2022-03-25,0.07842515,0.044501804,0.040638983,0.053709254,0.04715558,0.10403254,0.050851613,0.08006074,0.14684847,0.20004857,0.15372734
2022-04-01,0.07936595,0.044326607,0.04091771,0.054141216,0.04777772,0.09854427,0.05131959,0.080707595,0.14889093,0.20395243,0.15005611
2022-04-08,0.080180325,0.045014497,0.04161035,0.054975428,0.04810988,0.097456664,0.05246325,0.08153042,0.14839107,0.20360017,0.14666806
2022-04-19,0.081021786,0.047050785,0.041423537,0.057506237,0.04710084,0.09932471,0.05463686,0.080857106,0.1494949,0.20087236,0.1407109
2022-04-26,0.07837536,0.045424554,0.040587474,0.056157295,0.04928397,0.09803465,0.052998383,0.079945415,0.15719071,0.20203446,0.1399677
2022-05-04,0.07915026,0.04626092,0.041268777,0.05817545,0.052933406,0.09871955,0.053722426,0.081571035,0.15273765,0.20167752,0.133783
2022-05-11,0.079507805,0.046265103,0.03958815,0.05690178,0.055777162,0.09639048,0.052778777,0.0778071,0.17525154,0.19233364,0.12739848
2022-05-18,0.07978023,0.045869134,0.038018435,0.055154752,0.056996156,0.09699058,0.05163511,0.07411644,0.1901624,0.18753457,0.12374216
2022-05-25,0.07677892,0.04411502,0.036258325,0.05331513,0.056561813,0.09569574,0.050128784,0.07230902,0.20053568,0.19034424,0.123957336
2022-06-01,0.07523971,0.04273602,0.037063386,0.053391207,0.057496626,0.09712749,0.049237013,0.07611731,0.18286864,0.19826771,0.13045494
2022-06-08,0.0762844,0.042902138,0.03848351,0.055047035,0.05599751,0.10000949,0.04909253,0.0793766,0.16682756,0.20242567,0.13355346
2022-06-15,0.07930614,0.044895202,0.039828952,0.058038563,0.055654548,0.10377848,0.049718056,0.080366924,0.16578673,0.19663806,0.12598835
2022-06-22,0.07903398,0.044617705,0.03825643,0.05756495,0.054101743,0.10602194,0.048826676,0.07706418,0.18795624,0.18935907,0.11719708
2022-06-29,0.07604067,0.042850222,0.037156492,0.055941876,0.05334787,0.10462959,0.046507403,0.07722999,0.19789688,0.18847539,0.11992362
2022-07-06,0.07698296,0.041560426,0.036179483,0.0566134,0.05531731,0.1079399,0.047165968,0.076589756,0.19858079,0.18807344,0.11499651
2022-07-13,0.076519296,0.04066273,0.036563326,0.054731485,0.05551169,0.106922016,0.04567279,0.07875954,0.19869603,0.18886213,0.11709891
2022-07-20,0.07838019,0.040934797,0.037755948,0.05459995,0.055456307,0.10974439,0.046158534,0.08072021,0.19295053,0.18234067,0.120958425
2022-07-27,0.07906083,0.0415387,0.039491303,0.053537738,0.053169753,0.11194668,0.045531064,0.08350931,0.17726757,0.18618931,0.12875773
2022-08-03,0.0777931,0.041813467,0.042143084,0.05359916,0.0509867,0.11318564,0.04603162,0.0880901,0.14985499,0.19657986,0.13992229
2022-08-11,0.078723386,0.042685088,0.04456398,0.054281127,0.047488686,0.11469704,0.04678154,0.09198108,0.12841389,0.2024032,0.14798102
2022-08-19,0.08039087,0.04416714,0.04562903,0.05404578,0.04758726,0.113948405,0.04680578,0.093432255,0.11366777,0.20663975,0.15368594
2022-08-26,0.0839852,0.04616725,0.046737038,0.057481688,0.04638957,0.1160487,0.04787154,0.09025822,0.11596878,0.20188844,0.14720346
2022-09-05,0.084769085,0.04667585,0.048503425,0.058897015,0.047370646,0.119709805,0.04939713,0.0911788,0.11332076,0.19445723,0.14572024
2022-09-12,0.084286936,0.04664641,0.049258467,0.05824598,0.047432855,0.11667974,0.04960018,0.09229778,0.11543855,0.18883558,0.15127753
2022-09-19,0.0853887,0.047795676,0.051707756,0.060696356,0.04768461,0.116597936,0.051737234,0.098610535,0.089887895,0.18884091,0.16105232
2022-09-26,0.08928119,0.05254498,0.05461402,0.06563936,0.049735185,0.121785276,0.05576097,0.10015642,0.072252624,0.18001673,0.15821318
2022-10-03,0.08700162,0.05339468,0.05157545,0.06388791,0.047716014,0.11835527,0.053372215,0.09396938,0.102407075,0.17319587,0.1551245
2022-10-11,0.085413165,0.050608594,0.049517516,0.062747486,0.048016258,0.11739473,0.05226034,0.0905454,0.11388293,0.17633559,0.1532781
2022-10-18,0.08333211,0.049494915,0.049871456,0.06286367,0.046148885,0.114093296,0.05085898,0.090702206,0.11249462,0.18672524,0.1534147
2022-10-25,0.084418595,0.049234577,0.049290664,0.063021116,0.04547052,0.113923796,0.05154163,0.090783626,0.11296801,0.18242517,0.15692231
2022-11-02,0.084991835,0.049296666,0.049034566,0.06346117,0.045277864,0.111539975,0.051493436,0.091538586,0.11680804,0.18207872,0.15447916
2022-11-10,0.08377905,0.04879862,0.048460152,0.06391441,0.046241876,0.11105325,0.050996948,0.09105795,0.11903715,0.18239078,0.15426977
2022-11-17,0.08442201,0.048600435,0.048457146,0.06366207,0.04520589,0.11209181,0.051864065,0.09134975,0.12002826,0.18400294,0.15031567
2022-11-24,0.08360079,0.048560463,0.04894268,0.06291034,0.045832165,0.11135979,0.051884055,0.09308684,0.119733,0.17873366,0.15535617
2022-12-01,0.08318952,0.0481882,0.048915997,0.061621126,0.04456997,0.10766941,0.048984002,0.093180515,0.12070166,0.17780519,0.16517444
2022-12-08,0.08643165,0.04810629,0.04819377,0.062466353,0.045584906,0.10634077,0.050726816,0.09360373,0.122367814,0.18126751,0.15491036
2022-12-15,0.087610364,0.048482005,0.050496046,0.06384242,0.0445832,0.108140945,0.050739177,0.09220056,0.12315548,0.18196128,0.14878838
2022-12-22,0.08797282,0.04758663,0.05161577,0.06395407,0.043960553,0.10577738,0.05005295,0.09157959,0.12964106,0.18091388,0.14694531
2022-12-29,0.088599816,0.046405006,0.054150477,0.06415281,0.042289227,0.10604145,0.049720075,0.09439777,0.12921697,0.17876127,0.14626515
2023-01-05,0.09176155,0.04894132,0.057312883,0.0667952,0.042272512,0.10787594,0.05239249,0.097676665,0.119320534,0.17033719,0.1453137
2023-01-12,0.0946293,0.050184023,0.05721026,0.06886666,0.043441568,0.113068365,0.054667216,0.09789314,0.12168163,0.15592454,0.14243327
2023-01-19,0.095629565,0.05099233,0.060207017,0.070963554,0.04465068,0.11347022,0.055569604,0.09993281,0.12667072,0.14715399,0.13475947
2023-01-27,0.099500746,0.052691724,0.062323686,0.073024526,0.04675864,0.11688106,0.058902673,0.101485856,0.12847473,0.13162535,0.12833093
2023-02-03,0.1025094,0.052296612,0.06258509,0.07373965,0.051766466,0.122463144,0.061690707,0.10020213,0.12835792,0.119043306,0.12534556
2023-02-10,0.10520224,0.052492145,0.063809186,0.07583595,0.054019436,0.125602,0.062816635,0.101615585,0.1300304,0.10635631,0.12222018
2023-02-17,0.106111035,0.05266148,0.064695925,0.07534076,0.053175136,0.12667015,0.06333974,0.10421789,0.12860477,0.10577346,0.11940956
2023-02-24,0.108833484,0.053737275,0.06487625,0.07806534,0.05257087,0.12900296,0.06639198,0.101491734,0.12970965,0.104820535,0.1104999
2023-03-03,0.10381059,0.053060874,0.064117774,0.07632587,0.05285351,0.12960608,0.064496525,0.09818454,0.142611,0.10356631,0.11136693
2023-03-13,0.10295194,0.05273518,0.06161082,0.07336088,0.051621925,0.12867035,0.06475501,0.099554405,0.14166011,0.10637752,0.11670184
2023-03-20,0.10066394,0.050289504,0.05665998,0.07028964,0.050959285,0.12660506,0.06215351,0.09379485,0.15979834,0.113290645,0.11549519
2023-03-27,0.10320036,0.050679367,0.058278866,0.07184272,0.052727904,0.1261315,0.06328663,0.09846558,0.14501183,0.11092069,0.11945454
2023-04-05,0.10065234,0.048629463,0.05745444,0.07088699,0.052698653,0.12622048,0.0607544,0.097569436,0.1424991,0.11692164,0.12571311
2023-04-13,0.098687954,0.047959253,0.05575777,0.06793875,0.05366653,0.12114138,0.058434978,0.097065665,0.14085832,0.123676166,0.13481334
2023-04-21,0.099386774,0.047342848,0.052886892,0.06754007,0.052359663,0.12387224,0.057896484,0.092826255,0.13927549,0.13678518,0.12982813
2023-04-28,0.09836541,0.04582809,0.05137139,0.06642872,0.052593738,0.120809674,0.056117088,0.094119176,0.13718604,0.14851038,0.12867026
2023-05-08,0.09605694,0.04761466,0.051897667,0.06531887,0.048597682,0.116475984,0.054184582,0.09890394,0.13581905,0.15081277,0.13431783
2023-05-15,0.09857009,0.04861171,0.050763857,0.06429934,0.04726733,0.11798151,0.054285914,0.09921606,0.13508938,0.15377796,0.13013688
2023-05-22,0.09898174,0.04896858,0.0501964,0.0658893,0.047982562,0.11596364,0.053245313,0.0986852,0.13658263,0.15243566,0.1310689
2023-05-29,0.096674174,0.04779534,0.049839597,0.06426607,0.04819004,0.115910955,0.053335328,0.10052544,0.13650304,0.15200825,0.13495176
2023-06-05,0.10082586,0.048428535,0.050024763,0.06579382,0.047905307,0.11461806,0.053384848,0.10321845,0.12397403,0.15158866,0.14023766
2023-06-12,0.103044264,0.047305353,0.05053179,0.06729752,0.051259592,0.11391202,0.05264335,0.10291433,0.124218844,0.14962435,0.13724864
2023-06-19,0.107631795,0.04869863,0.054143943,0.07014207,0.050829172,0.11723392,0.055165526,0.11148302,0.1001595,0.1437898,0.14072266
2023-06-26,0.11004066,0.051275,0.055960223,0.07309692,0.05225454,0.11842792,0.056488547,0.111030206,0.09106538,0.13992698,0.14043356
2023-07-04,0.110380895,0.053333264,0.057462264,0.07282951,0.053031284,0.11744841,0.05756277,0.11162419,0.09133327,0.13085526,0.1441389
2023-07-11,0.11171531,0.053083606,0.058345597,0.07313651,0.051760986,0.11676365,0.058439918,0.11299518,0.094795235,0.13450913,0.13445492
2023-07-18,0.109161705,0.052943762,0.058548108,0.072488084,0.053370044,0.11330952,0.056904595,0.115538694,0.09275786,0.13541085,0.1395668
2023-07-25,0.10741378,0.053183224,0.05816892,0.072331,0.05035956,0.11264244,0.056801636,0.114463866,0.095102444,0.13683343,0.14269973
2023-08-01,0.11117982,0.053269953,0.057751685,0.07606536,0.05194171,0.112828575,0.058069576,0.110213175,0.09888398,0.1353072,0.13448896
2023-08-08,0.10691836,0.05403711,0.0609839,0.07958922,0.052382194,0.10818075,0.05854062,0.109334655,0.09838925,0.12983629,0.14180763
2023-08-16,0.106899165,0.052214783,0.061730213,0.07941499,0.054253723,0.10828887,0.060452893,0.1089184,0.10060976,0.12625848,0.14095868
2023-08-23,0.10827287,0.051512558,0.062924,0.08107376,0.0559012,0.10678387,0.059920087,0.109095335,0.09977241,0.12947404,0.13526987
2023-08-30,0.10673464,0.050037157,0.064186245,0.08161151,0.055466678,0.10759079,0.061057433,0.10972676,0.10375767,0.12909725,0.13073386
2023-09-06,0.10573667,0.050868265,0.06478251,0.0800321,0.057094213,0.109626524,0.061742473,0.10920478,0.105134785,0.12342265,0.13235503
2023-09-13,0.10211622,0.05034965,0.06358015,0.07719998,0.05730118,0.109439544,0.05950885,0.10856744,0.10125582,0.12357528,0.14710584
2023-09-21,0.09786036,0.05003701,0.06102694,0.0738041,0.053458754,0.11039516,0.059135884,0.10702074,0.09932328,0.13933657,0.14860116
2023-09-28,0.10078354,0.050221905,0.05961584,0.076485,0.051649228,0.1118751,0.059775468,0.10456252,0.10008516,0.14780231,0.13714379
2023-10-06,0.10043914,0.050647978,0.061899576,0.0783334,0.05146941,0.11225786,0.061129548,0.103049025,0.101846844,0.14071089,0.13821638
2023-10-13,0.101590574,0.051177416,0.06334883,0.07783932,0.04940184,0.114654526,0.0628982,0.10296669,0.10325127,0.13369578,0.13917552
2023-10-20,0.10399418,0.05232638,0.06697094,0.08071934,0.051835373,0.120140634,0.06449371,0.10054012,0.10100588,0.12112499,0.13684839
2023-10-30,0.10018975,0.053043883,0.06648532,0.078362025,0.04878838,0.11423164,0.0638664,0.09952981,0.112256505,0.124777175,0.13846906
2023-11-06,0.09522699,0.048484243,0.062822685,0.07257628,0.046296533,0.1094902,0.058878623,0.09673768,0.13925636,0.13817626,0.13205414
2023-11-13,0.09371717,0.047078315,0.060373567,0.06931372,0.043934032,0.11090678,0.056828815,0.09520091,0.13488816,0.15205221,0.13570632
2023-11-21,0.09102772,0.047798343,0.057986077,0.0657393,0.042984337,0.107969984,0.05519518,0.09532965,0.13532043,0.15833773,0.14231122
2023-11-29,0.09007948,0.04746674,0.056189846,0.06213387,0.043180346,0.108045,0.053483006,0.0934185,0.12954755,0.17549688,0.14095877
2023-12-06,0.08557574,0.047043044,0.054638136,0.060643464,0.03969073,0.104387745,0.0506508,0.0932327,0.124254555,0.18995118,0.14993188
2023-12-13,0.08733142,0.04687229,0.05382729,0.060593475,0.038966876,0.10224339,0.050859645,0.09141261,0.12511052,0.20099236,0.14179014
2023-12-20,0.08718158,0.046066623,0.053979937,0.05958622,0.04040153,0.09867452,0.05039111,0.09101507,0.1221896,0.20054579,0.14996809
2023-12-28,0.08514699,0.045554806,0.05408209,0.057150885,0.040963773,0.09475014,0.04972485,0.09220854,0.12483616,0.20254873,0.15303303
2024-01-04,0.08467445,0.046214912,0.05197577,0.056393966,0.04087804,0.0953213,0.048606303,0.091226295,0.11972855,0.20999189,0.15498856
2024-01-11,0.08675459,0.046476126,0.051566537,0.059466112,0.04348764,0.093629815,0.04851116,0.09000872,0.11761433,0.20827602,0.15420899
2024-01-18,0.08502886,0.045671582,0.048930094,0.0586239,0.04462544,0.095781446,0.048852373,0.09082981,0.11876313,0.20777103,0.15512237
